"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.581112585E0,4.789223671E0,8.494081497E-1,-2.110390663E0
5.599925814E0,5.822276115E0,7.261037827E-1,-1.463395357E-1
5.618765241E0,4.740768433E0,3.312695503E0,1.131629229E0
5.637591595E0,3.150904179E0,5.396160126E0,1.096836805E0
5.656417949E0,3.122914314E0,5.371397018E0,1.124531746E0
5.675244303E0,2.959980965E0,4.078847885E0,1.330427170E0
5.694070657E0,1.272801995E0,2.565767288E0,1.133906841E0
5.712883887E0,-1.372180700E0,2.212840080E0,-1.426905394E-1
5.731723366E0,-3.917604685E0,2.043940544E0,-1.070698738E0
5.750549668E0,-5.312263012E0,1.157834053E0,-1.371723771E0
5.769376022E0,-4.774189949E0,4.019451141E-2,-6.411132812E-1
5.788202376E0,-4.127316952E0,-2.877120972E-1,1.069015861E0
5.807028730E0,-4.994308949E0,-5.128469467E-1,1.687410712E0
5.825855085E0,-4.581160069E0,1.293468475E-1,4.051823616E-1
5.844681439E0,-3.767651558E0,-7.049922943E-1,2.117700577E-1
5.863507793E0,-6.176618576E0,-1.538649082E0,2.388518810E0
5.882334147E0,-6.734135151E0,-1.270381927E0,1.941570520E0
5.901160501E0,-4.878039837E0,-8.872985840E-2,7.355735302E-1
5.919986803E0,-4.459352493E0,9.639225006E-1,2.466635704E-1
5.938813157E0,-4.634234905E0,1.570583344E0,-1.503968239E-1
5.957639512E0,-3.292946100E0,1.100324631E0,-9.971690178E-1
5.976465866E0,-1.863699555E0,5.184116364E-1,-2.008733749E0
5.995292220E0,-5.907254815E-1,2.091903687E-1,-2.516141653E0
6.014118574E0,-4.053544998E-2,8.556733131E-1,-2.786422491E0
6.032944928E0,-1.111152172E-1,1.744026184E0,-3.353565216E0
6.051771282E0,-6.663761139E-1,7.557625771E-1,-3.327307463E0
6.070597637E0,-1.374312162E0,2.783298492E-3,-2.942241669E0
6.089423991E0,-2.244972229E0,2.385473251E-1,-3.312786341E0
6.108250345E0,-1.801256537E0,9.042134285E-1,-2.637624502E0
6.127076699E0,-6.022543907E-1,1.202133179E0,-7.090263367E-1
6.145903001E0,5.010702610E-1,7.741503716E-1,1.948628426E-1
6.164729355E0,1.227973461E0,6.212549210E-1,6.915483475E-1
6.183555710E0,8.957694769E-1,7.705321312E-1,8.284745216E-1
6.202382064E0,6.488600969E-1,1.028596401E0,1.086225510E-1
6.221208418E0,9.748045206E-1,9.693384171E-1,-7.705559731E-1
6.240034772E0,1.123437285E0,8.958916664E-1,-1.101232052E0
6.258861126E0,1.110871434E0,5.516715050E-1,-1.632357597E0
6.277687480E0,1.536917567E0,1.784057617E-1,-1.696380615E0
6.296513835E0,1.693786383E0,1.888341904E-1,-1.614465714E0
6.315340189E0,1.406283736E0,-4.288911819E-2,-1.733779430E0
6.334166543E0,1.502742290E0,1.223096848E-1,-1.134953022E0
6.352992897E0,1.299152851E0,-3.567743301E-2,-2.342205048E-1
6.371819251E0,4.370555878E-1,1.698737144E-1,-3.789920807E-1
