"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.120016350E1,4.160149574E0,4.765543938E-1,1.473896265E0
4.121899006E1,3.055512428E0,-3.055620193E-2,1.826106429E0
4.123781662E1,2.173780441E0,-1.092767715E-2,1.673478127E0
4.125664318E1,1.930069447E0,8.689827919E-1,1.555864930E0
4.127546969E1,2.198738575E0,1.834671021E0,1.662083030E0
4.129429626E1,2.852523804E0,2.654707909E0,2.084444046E0
4.131312282E1,3.398386002E0,3.073640823E0,2.707258463E0
4.133194933E1,3.418870449E0,2.795963764E0,3.225371361E0
4.135077589E1,2.986457825E0,2.889428616E0,3.261091471E0
4.136960245E1,2.200125694E0,3.125949860E0,3.107692957E0
4.138842902E1,1.949057102E0,2.423289299E0,2.876072645E0
4.140725553E1,2.365717888E0,1.149477005E0,2.646406651E0
4.142608209E1,2.693391323E0,3.410043716E-1,2.316634655E0
4.144490865E1,2.680585384E0,2.964501381E-1,1.860358715E0
4.146373521E1,2.247823238E0,1.004412174E0,1.944931507E0
4.148256172E1,2.275897980E0,1.649888039E0,1.905268669E0
4.150138829E1,2.397565365E0,2.800390244E0,1.418869615E0
4.152021485E1,1.588069439E0,3.289153576E0,1.083526134E0
4.153904141E1,1.233906269E0,2.325268745E0,1.662419438E-1
4.155786792E1,9.507775307E-1,1.595693111E0,-8.777337670E-1
4.157669448E1,3.062644005E-1,1.746044159E0,-1.281116962E0
4.159552105E1,-2.602429390E-1,1.688092232E0,-1.308583260E0
4.161434761E1,-5.664534569E-1,1.866209984E0,-1.591925979E0
4.163317412E1,-8.024115562E-1,2.252330780E0,-2.284176588E0
4.165200068E1,-1.258481026E0,1.936946869E0,-2.495279789E0
4.167082725E1,-1.305640936E0,7.624473572E-1,-2.422819138E0
4.168965381E1,-5.524792671E-1,-3.328199387E-1,-2.518287659E0
4.170848032E1,4.126732349E-1,-9.860877991E-1,-2.643063068E0
4.172730688E1,1.519749045E0,-1.309852600E0,-2.596882343E0
4.174613344E1,2.494907141E0,-7.069606781E-1,-2.078196764E0
4.176496001E1,3.138897419E0,3.021888733E-1,-1.804374695E0
4.178378657E1,2.995184660E0,1.874881744E0,-2.165174007E0
4.180261308E1,2.583019972E0,3.020390511E0,-2.866687775E0
4.182143964E1,2.242289543E0,3.463588715E0,-3.126670122E0
4.184026620E1,1.112159729E0,3.397342682E0,-3.206664801E0
4.185909277E1,-1.872003078E-1,2.840587616E0,-3.205593824E0
4.187791933E1,1.980257034E-2,2.292505264E0,-2.682729244E0
4.189674584E1,1.392202139E0,2.423309326E0,-1.923539162E0
4.191555928E1,3.257844687E0,3.581888199E0,-1.242264986E0
4.193439896E1,5.345726490E0,4.307787895E0,-9.185388088E-1
4.195322553E1,6.770296097E0,4.060315132E0,-5.839183331E-1
4.197205204E1,7.443612576E0,3.539260864E0,-3.524191380E-1
4.199087860E1,7.418934822E0,3.272049904E0,-6.071290970E-1
4.200970516E1,6.761488914E0,3.583992004E0,-1.256218195E0
4.202853172E1,6.365960121E0,3.912109375E0,-1.659172297E0
4.204735829E1,6.487385273E0,4.015870094E0,-1.628866434E0
4.206618480E1,6.421706200E0,4.651235580E0,-1.589417696E0
4.208501136E1,5.585339546E0,5.167738914E0,-1.205479860E0
4.210383792E1,4.262653828E0,4.005684853E0,-8.046708107E-1
4.212266448E1,2.875072002E0,2.457777023E0,-6.243081093E-1
4.214147792E1,1.404762983E0,1.346524239E0,-8.929641247E-1
4.216031756E1,1.713979244E-1,8.833818436E-1,-1.883913517E0
4.217914412E1,-4.846181870E-1,7.190132141E-1,-3.000585079E0
4.219795756E1,-1.202074051E0,2.268002510E0,-3.812036514E0
4.221679724E1,-2.485144138E0,4.783699989E0,-3.937541008E0
4.223562381E1,-3.501201630E0,3.171184540E0,-4.085624218E0
4.225443725E1,-3.492929935E0,-3.844509125E-1,-5.118355751E0
4.227327688E1,-2.097229958E0,-1.230163097E0,-6.333665848E0
4.229210344E1,-4.559125900E-1,-4.525203705E-1,-6.383215904E0
4.231093000E1,9.514875412E-1,-1.552610397E-1,-6.400782585E0
4.232975657E1,1.627658367E0,-5.795116425E-1,-6.147089481E0
4.234858313E1,1.643045664E0,-1.397432327E0,-6.003383160E0
4.236740964E1,1.365132332E0,-1.695036411E0,-5.804373741E0
4.238623620E1,8.046150208E-1,-1.267590523E0,-5.344032288E0
4.240506277E1,2.496500015E-1,-7.401309013E-1,-4.991545677E0
4.242388933E1,1.839146614E-1,-1.560487747E-1,-4.516029835E0
4.244271589E1,5.872201920E-2,2.233309746E-1,-3.950478554E0
4.246154245E1,-3.861994743E-1,7.025523186E-1,-3.154756546E0
4.248036896E1,-1.307912827E0,1.243713856E0,-2.821080685E0
4.249919553E1,-2.623113632E0,1.485167980E0,-2.354458570E0
4.251802209E1,-3.346815109E0,8.397102356E-1,-1.822694659E0
4.253684865E1,-3.332671165E0,4.210338593E-1,-1.099169016E0
4.255567521E1,-3.234169483E0,9.540224075E-2,-4.533976018E-1
4.257450178E1,-2.590262890E0,-4.518928528E-1,-5.763167143E-2
4.259332829E1,-1.415324688E0,-6.384367943E-1,5.639310479E-1
4.261215485E1,1.226186752E-1,-2.496824265E-1,1.206610560E0
4.263098141E1,1.591012478E0,2.071142197E-2,1.435366869E0
4.264980797E1,2.592949867E0,2.047653198E-1,1.328193784E0
4.266863454E1,3.260187149E0,4.715394974E-1,9.767494202E-1
4.268746110E1,2.975211143E0,2.333248138E0,7.241201401E-1
4.270628761E1,1.756088734E0,4.163868427E0,5.188215971E-1
4.272511417E1,3.716392517E-1,2.470583916E0,1.327297091E-1
4.274394073E1,-6.275749207E-1,3.740286827E-1,-2.513049841E-1
4.276276730E1,-1.174074173E0,-8.453378677E-1,-1.008589506E0
4.278159386E1,-1.107816696E0,-1.220918179E0,-1.964734077E0
4.280042037E1,-6.546506882E-1,-1.628578424E0,-2.734717369E0
4.281924693E1,-5.425109863E-1,-1.809022903E0,-2.850843191E0
4.283807350E1,-3.178653717E-1,-2.088436127E0,-3.121307373E0
4.285690006E1,2.836084366E-1,-2.136696815E0,-3.854744196E0
4.287572662E1,1.102373600E0,-2.253168106E0,-4.265917301E0
4.289455313E1,1.643349171E0,-2.084771633E0,-3.825645208E0
4.291337969E1,2.401384830E0,-2.155319452E0,-2.862887859E0
4.293220626E1,3.302144051E0,-1.781217098E0,-1.966617465E0
4.295103282E1,3.434833050E0,-1.484868765E0,-1.182241082E0
4.296985938E1,2.907401085E0,-1.437699080E0,-7.970548868E-1
4.298868589E1,2.010509491E0,-1.106661558E0,-7.258411050E-1
4.300751245E1,1.141766548E0,-5.446140766E-1,-1.067217350E0
4.302633902E1,1.620187759E-1,-6.812577248E-1,-1.573607922E0
4.304516558E1,-5.908775330E-1,-1.222860098E0,-1.832163811E0
4.306399214E1,-1.062932968E0,-1.079075336E0,-1.996080041E0
4.308281865E1,-1.218914986E0,-3.468904495E-1,-1.584438205E0
4.310164521E1,-1.433289528E0,5.585989952E-1,-1.129487514E0
4.312047178E1,-1.468988419E0,1.255291462E0,-5.600612164E-1
4.313929834E1,-1.004499435E0,1.207416058E0,-3.045082092E-1
4.315812490E1,1.036405563E-1,1.162374973E0,2.684457302E-1
4.317695146E1,8.221688271E-1,1.132762432E0,3.701657057E-1
4.319577797E1,4.054818153E-1,1.520974636E0,4.402012825E-1
4.321460454E1,-3.133668900E-1,1.633672714E0,4.727993011E-1
4.323343110E1,-4.383974075E-1,1.650879383E0,8.628953695E-1
4.325225766E1,5.574417114E-2,1.838969707E0,1.192838430E0
4.327108422E1,2.117757797E-1,1.745299816E0,1.442498446E0
4.328991079E1,-3.384485245E-1,1.484621048E0,1.075789690E0
4.330873730E1,-9.434332848E-1,1.304283619E0,1.057963848E0
4.332756386E1,-1.233713627E0,8.968424797E-1,1.328825116E0
4.334639042E1,-9.583067894E-1,2.765545845E-1,1.640910387E0
4.336521698E1,-1.763687134E-1,-7.696280479E-1,1.404447675E0
4.338404355E1,6.343865395E-1,-1.625251293E0,8.800354004E-1
4.340287011E1,1.562489510E0,-1.850379944E0,4.090765715E-1
4.342169662E1,2.195715904E0,-1.898078442E0,3.489648104E-1
4.344052318E1,2.652233124E0,-2.167197704E0,4.563262463E-1
4.345934975E1,2.882776499E0,-2.380077839E0,6.014059186E-1
4.347817631E1,2.638162613E0,-1.897207737E0,6.253080368E-1
4.349700287E1,2.424170017E0,-9.344406128E-1,2.400562167E-1
4.351582938E1,2.499742508E0,8.001184464E-2,2.374119163E-1
4.353465594E1,2.473069906E0,8.375639915E-1,6.269283295E-1
4.355348251E1,1.436408043E0,1.713011742E0,1.027348995E0
4.357230907E1,-3.239326477E-1,2.422844410E0,9.438235760E-1
4.359113563E1,-2.186619759E0,2.746981621E0,-3.477716446E-2
4.360996219E1,-3.693069458E0,2.886853218E0,-1.229975224E0
4.362878870E1,-4.512299538E0,3.223300934E0,-1.635217428E0
4.364761527E1,-4.698146820E0,3.571110725E0,-1.441595197E0
4.366644183E1,-4.855809689E0,4.010252953E0,-1.337050438E0
4.368526839E1,-4.996762753E0,4.581415176E0,-9.554746747E-1
4.370409495E1,-4.615256786E0,4.049841881E0,-6.274184585E-1
4.372290839E1,-4.027570724E0,2.292837143E0,-6.144978404E-1
4.374174808E1,-3.444429398E0,8.381729126E-1,-4.702040553E-1
4.376057464E1,-2.138018608E0,-4.080977440E-1,-6.521739960E-1
4.377938808E1,-7.300953865E-1,-1.199973106E0,-6.184269190E-1
4.379822771E1,9.352359772E-1,-1.942210674E0,-5.797134042E-1
4.381705428E1,2.210240841E0,-2.386548519E0,-4.251993299E-1
4.383588084E1,3.118151188E0,-2.148957729E0,-4.086177945E-1
4.385470740E1,3.477129459E0,-1.477062225E0,-4.912901521E-1
4.387353396E1,3.144934416E0,-8.316745758E-1,-6.791391969E-1
4.389236053E1,2.749767542E0,-3.752999306E-1,-6.991660595E-1
4.391118709E1,2.179222584E0,-3.198595047E-1,-1.027385116E0
4.393001360E1,1.134821415E0,-3.563070297E-2,-1.116073489E0
4.394884016E1,2.165346146E-1,-8.783292770E-2,-1.282415390E0
4.396766672E1,-3.066549301E-1,-2.936663628E-1,-1.246751904E0
4.398649329E1,-4.508051872E-1,-7.905879021E-1,-1.110490322E0
4.400531985E1,-4.033474922E-1,-1.111585140E0,-8.447163105E-1
4.402414641E1,-1.767792702E-1,-8.943576813E-1,-6.908222437E-1
4.404297297E1,1.919775009E-1,-5.303878784E-1,-3.938303590E-1
4.406179954E1,4.291973114E-1,-3.492884636E-1,-1.999199539E-1
4.408062605E1,2.895159721E-1,-3.357315063E-1,9.035006166E-2
4.409945261E1,3.432350159E-1,-5.862226486E-1,2.261659503E-2
4.411827917E1,3.081297874E-1,-6.020526886E-1,9.805628657E-2
4.413710573E1,2.426919937E-1,-5.860152245E-1,2.083026022E-1
4.415593230E1,1.496319771E-1,-6.193032265E-1,4.687181115E-1
4.417475886E1,-8.953094482E-3,-7.787485123E-1,5.199387670E-1
4.419358542E1,-2.635974884E-1,-8.328361511E-1,4.867690206E-1
4.421241193E1,-3.948378563E-1,-3.336968422E-1,3.874520659E-1
4.423123850E1,-4.208054543E-1,2.188434601E-1,3.987350166E-1
4.425006506E1,-2.758364677E-1,5.102128983E-1,3.961280882E-1
4.426889162E1,-3.336510658E-1,8.503246307E-1,3.217865825E-1
4.428771818E1,-6.713995934E-1,1.433210373E0,1.978771687E-1
4.430654475E1,-9.200096130E-1,1.469143391E0,-7.060348988E-3
4.432537131E1,-8.905906677E-1,6.822204590E-1,-2.836110592E-1
4.434419787E1,-4.317841530E-1,-4.194293022E-1,-4.952400923E-1
4.436302438E1,7.357196808E-1,-1.509253979E0,-7.446964979E-1
4.438185094E1,2.067891598E0,-2.187764645E0,-6.334090829E-1
4.440067751E1,2.900193691E0,-3.104443073E0,-1.024975777E-1
4.441950407E1,3.291884422E0,-4.586261272E0,1.574850082E-1
4.443833063E1,3.353675365E0,-5.862864017E0,1.440286636E-2
4.445715719E1,3.347605705E0,-6.407060623E0,-1.519843340E-1
4.447598376E1,3.758038521E0,-6.305600643E0,-1.963293552E-2
4.449481032E1,4.223594189E0,-5.599398613E0,5.490747690E-1
4.451362376E1,4.402414322E0,-3.467832088E0,9.828040600E-1
4.453246339E1,3.717597961E0,1.320528030E0,1.220568895E0
4.455128995E1,2.181619167E0,5.178670883E0,1.685244322E0
4.457010339E1,-2.055606842E-1,5.508156776E0,1.799883842E0
4.458894308E1,-3.508853436E0,4.130884171E0,6.523090005E-1
4.460776964E1,-6.384784222E0,2.445392609E0,-7.834830880E-1
4.462659620E1,-7.385178566E0,1.477857590E0,-1.277450085E0
4.464542271E1,-6.535244942E0,2.599511147E0,-1.025914669E0
4.466424928E1,-5.410982609E0,4.475543976E0,-4.447712004E-1
4.468307584E1,-4.579037666E0,5.247535706E0,-1.130156517E-1
4.470190240E1,-4.576320171E0,5.033615112E0,-3.122604489E-1
4.472072896E1,-5.582924843E0,4.472353935E0,-9.844964743E-1
4.473955553E1,-6.737090111E0,3.620031357E0,-1.779015779E0
4.475838209E1,-7.114270210E0,3.042037964E0,-2.401682854E0
4.477720865E1,-6.784476757E0,3.487304688E0,-2.545381546E0
4.479603521E1,-5.861215591E0,4.308864594E0,-2.314490557E0
4.481486178E1,-5.121900558E0,4.680484772E0,-2.047745228E0
4.483368834E1,-4.269217491E0,3.822411060E0,-1.899312854E0
4.485251485E1,-2.910548210E0,2.538447857E0,-1.789193869E0
4.487134141E1,-1.319715023E0,2.023585796E0,-1.686524868E0
4.489016797E1,2.381658554E-1,2.208642006E0,-1.381082773E0
4.490899454E1,1.390738964E0,1.913712978E0,-1.039685607E0
4.492782110E1,2.068765163E0,1.205568314E0,-1.019072294E0
4.494664766E1,2.741706848E0,4.176936150E-1,-1.213716030E0
4.496547422E1,3.381273270E0,6.320047379E-2,-1.178843260E0
4.498430079E1,4.088335037E0,2.425718307E-2,-1.056877136E0
4.500312735E1,4.960299492E0,3.143582344E-1,-9.504736066E-1
4.502195391E1,5.627397537E0,5.801601410E-1,-7.365686893E-1
4.504078042E1,6.146460056E0,6.418604851E-1,-5.802420974E-1
4.505960698E1,6.366132736E0,8.563876152E-1,-3.759641647E-1
4.507843355E1,6.448421001E0,1.053103924E0,-9.158307314E-2
4.509726011E1,6.623168945E0,1.094919682E0,1.008839011E-1
4.511608667E1,6.653705597E0,1.255326509E0,2.576835155E-1
4.513491323E1,6.536768913E0,1.679793119E0,4.986420274E-1
4.515373980E1,6.233370781E0,2.580547333E0,8.455594182E-1
4.517256636E1,5.344019890E0,4.129498005E0,1.331754804E0
4.519137980E1,3.675173759E0,5.005129814E0,1.878988028E0
4.521021948E1,1.715852737E0,3.967559814E0,2.278393745E0
4.522904600E1,-3.259201050E-1,2.718012810E0,2.095275402E0
4.524785948E1,-2.747972488E0,2.072061300E0,1.720765591E0
4.526669912E1,-4.523558617E0,1.365840673E0,1.324379802E0
4.528552568E1,-5.177056313E0,9.347777367E-1,9.708653688E-1
4.530435225E1,-4.919771194E0,1.134807110E0,1.049501538E0
4.532317881E1,-4.341200829E0,1.483403921E0,1.269969225E0
4.534200537E1,-3.699469566E0,1.762468576E0,1.313995123E0
4.536083193E1,-2.991151810E0,1.587805510E0,1.065832257E0
4.537965850E1,-2.245554924E0,1.284093857E0,8.623502254E-1
4.539848501E1,-1.330634117E0,8.614265919E-1,4.235136509E-1
4.541729844E1,2.442846298E-1,5.072281361E-1,-1.391407251E-1
4.543613813E1,2.215664387E0,2.606883049E-1,-4.235356450E-1
4.545496469E1,4.386019707E0,-2.707448006E-1,-7.035038471E-1
4.547377813E1,6.623572350E0,-9.142589569E-1,-1.199301839E0
4.549261782E1,8.736037254E0,-1.630505919E0,-1.903049707E0
4.551144438E1,1.060503578E1,-2.411169529E0,-2.463088036E0
4.553027094E1,1.168708897E1,-2.732436657E0,-2.430262089E0
4.554909745E1,1.218406487E1,-2.304778337E0,-1.303653598E0
4.556792402E1,1.234402657E1,-1.022227526E0,-4.891157150E-2
4.558673750E1,1.161864853E1,3.041821480E0,1.140054941E0
4.560557714E1,9.835382462E0,7.395415306E0,1.486409187E0
4.562440370E1,5.897868633E0,8.513454437E0,1.449966073E0
4.564321714E1,-4.468631744E-2,7.731170654E0,8.865631819E-1
4.566205683E1,-8.565796852E0,8.486007690E0,2.805029750E-1
4.568088339E1,-1.536832237E1,4.727612972E0,1.216907501E-1
4.569969683E1,-1.406828976E1,1.198544502E0,-5.795321465E-1
4.571853652E1,-1.079964161E1,3.191298962E0,8.991016746E-1
4.573736308E1,-7.739592552E0,6.296200275E0,2.095031500E0
4.575617652E1,-4.629926682E0,6.847430229E0,2.488249779E0
4.577501615E1,-2.675575256E0,4.911531448E0,1.797322750E0
4.579384271E1,-1.666297913E0,2.287535191E0,5.429262519E-1
4.581265615E1,-1.107344627E0,-9.803867340E-1,-4.378162026E-1
4.583149584E1,-2.419333458E-1,-4.265188694E0,-1.643048763E0
4.585032240E1,9.475040436E-1,-5.575789452E0,-2.308535576E0
4.586914896E1,1.797213078E0,-4.290024757E0,-2.176411390E0
4.588797553E1,2.036837101E0,-3.355977058E0,-1.453575373E0
4.590680209E1,2.355585575E0,-3.236207724E0,6.460859776E-1
4.592562860E1,3.772804737E0,-3.266547441E0,1.879330754E0
4.594445516E1,4.234901428E0,-2.438518286E0,1.430580854E0
4.596328172E1,2.720193386E0,-2.656335831E-1,9.651477337E-1
4.598209516E1,6.710147858E-1,6.190891266E-1,1.810775846E-1
4.600093485E1,-1.006303310E0,-6.918716431E-2,-4.972288907E-1
4.601976141E1,-2.446455479E0,-1.041785240E0,-1.680111408E0
4.603858797E1,-3.137564659E0,-2.084058285E0,-3.373484135E0
4.605741454E1,-3.318071842E0,-2.314562798E0,-3.559438229E0
4.607624110E1,-2.255129814E0,-1.818477631E0,-3.291296244E0
4.609505454E1,-7.924985886E-1,-1.114800453E0,-2.361110687E0
4.611389422E1,1.560320854E-1,1.775231361E-1,-1.487987995E0
4.613272073E1,1.583399773E-1,1.566931725E0,-7.752929330E-1
4.615154730E1,-2.000780106E-1,1.679681301E0,-3.432865739E-1
4.617037386E1,-4.809322357E-1,1.454767704E0,2.010993361E-1
4.618920042E1,-1.138646126E0,6.807289124E-1,3.745323420E-1
4.620802698E1,-2.130465984E0,6.203980446E-1,2.041128874E-1
4.622685355E1,-3.087792873E0,1.229291916E0,8.318800926E-1
4.624568011E1,-3.058515549E0,8.298082352E-1,1.974909306E0
4.626450667E1,-2.129736900E0,-2.512931824E-3,1.881622076E0
4.628333323E1,-1.251554489E0,-5.215287209E-1,1.502439022E0
4.630215980E1,-1.950387955E-1,-9.871630669E-1,7.954883575E-1
4.632098636E1,8.905978203E-1,-1.355215073E0,4.046479464E-1
4.633981292E1,1.044045925E0,-1.744298935E0,4.225854874E-1
4.635863948E1,5.562331676E-1,-1.948574066E0,3.047339916E-1
4.637746600E1,-5.087928772E-1,-1.620202541E0,-1.591098309E-2
4.639629256E1,-1.687378407E0,-1.416284561E0,-5.349346399E-1
4.641511912E1,-2.740942955E0,-1.282871246E0,-7.007085681E-1
4.643394568E1,-2.881976604E0,-1.205942154E0,-5.394538641E-1
4.645277225E1,-2.307505608E0,-1.072360039E0,-9.189397097E-2
4.647159881E1,-1.805726290E0,-1.156256676E0,1.239935160E-1
4.649042537E1,-1.706837654E0,-1.038088799E0,1.461541653E-2
4.650925193E1,-1.732925415E0,-9.155130386E-1,-3.657040298E-1
4.652807850E1,-1.667484045E0,-3.117828369E-1,-4.295423627E-3
4.654690506E1,-1.498417616E0,3.972644806E-1,2.029237598E-1
4.656573162E1,-5.566568375E-1,1.979619980E0,4.562974274E-1
4.658455818E1,2.937543392E-1,4.483167648E0,5.948568583E-1
4.660337162E1,4.599361420E-1,6.830327988E0,2.504267693E-1
4.662221131E1,-2.281565666E-1,7.484663010E0,-5.302220583E-1
4.664103787E1,-8.864140511E-1,5.690140724E0,-1.343690395E0
4.665985131E1,-1.619412661E0,1.098358154E0,-1.850314975E0
4.667869100E1,-1.999950647E0,-3.341539383E0,-2.152714729E0
4.669751756E1,-1.707087278E0,-5.158820152E0,-2.419860601E0
4.671634412E1,-1.452474117E0,-4.974693298E0,-2.459045410E0
4.673517068E1,-6.896777153E-1,-3.821889877E0,-2.206022739E0
4.675399724E1,-1.922941208E-2,-2.423001289E0,-1.742297530E0
4.677282381E1,-5.575966835E-2,-1.154595852E0,-1.472435474E0
4.679165032E1,-9.178676605E-1,-7.675695419E-1,-1.663988829E0
4.681047688E1,-1.626374722E0,-1.013410568E0,-1.932825327E0
4.682930344E1,-1.995065212E0,-1.051376820E0,-1.701557398E0
4.684813000E1,-1.482343197E0,-7.941126823E-1,-9.714009762E-1
4.686695657E1,-7.110891342E-1,1.282367706E-1,9.351682663E-2
4.688578313E1,3.244066238E-2,8.750343323E-1,9.669879675E-1
4.690460969E1,1.119780540E-1,1.380402565E0,1.335588455E0
4.692343626E1,-2.462158203E-1,1.684429169E0,1.221884370E0
4.694226282E1,-7.278480530E-1,1.493424416E0,9.650925398E-1
4.696108938E1,-1.063819885E0,8.820171356E-1,4.979487658E-1
4.697991594E1,-9.000391960E-1,4.140615463E-1,1.008214951E-1
4.699874250E1,-4.036393166E-1,1.300001144E-1,-1.816177368E-2
4.701756907E1,1.987609863E-1,-8.869371414E-1,-2.027246952E-1
4.703639563E1,8.451209068E-1,-2.991769791E0,-4.387003183E-1
4.705520907E1,1.590710163E0,-5.550568581E0,-7.188613415E-1
4.707404876E1,2.412359715E0,-7.506461143E0,-1.005874157E0
4.709287532E1,3.513277769E0,-8.620972633E0,-1.190632105E0
4.711170188E1,4.780710697E0,-8.890411377E0,-1.175737262E0
4.713052839E1,5.731899261E0,-8.278511047E0,-9.582138062E-1
4.714935495E1,5.980205536E0,-6.534554482E0,-8.243483305E-1
4.716816844E1,5.703685760E0,-3.502421379E0,-9.432163239E-1
4.718700808E1,4.511384487E0,1.213574409E0,-1.021738768E0
4.720583464E1,3.081974983E0,4.654170036E0,-7.006034851E-1
4.722464808E1,1.164906740E0,5.426350594E0,1.735671759E-1
4.724348777E1,-2.064451694E0,4.138339996E0,3.673715591E-1
4.726231433E1,-6.977919579E0,3.810820580E0,-1.445754766E-1
4.728112777E1,-1.156371784E1,4.552680969E0,1.208151579E-1
4.729996745E1,-1.182068634E1,5.637627602E0,1.443626165E0
4.731879402E1,-8.920472145E0,7.271396637E0,2.835448503E0
4.733760745E1,-6.324595451E0,8.621308327E0,2.924550533E0
4.735644714E1,-6.202036858E0,8.643281937E0,2.387741089E0
4.737527370E1,-7.508786201E0,8.029368401E0,1.010146022E0
4.739408714E1,-8.033969879E0,7.429276466E0,-5.135026574E-1
4.741292683E1,-7.200869083E0,6.695631981E0,-1.502364278E0
4.743175339E1,-5.819141388E0,5.510192871E0,-1.473849535E0
4.745056683E1,-4.108344555E0,4.062623978E0,-1.217515349E0
4.746940652E1,-2.141904831E0,2.529936314E0,-1.489131689E0
4.748823308E1,-1.472774506E0,1.550171375E0,-1.234745383E0
4.750704652E1,-1.057206154E0,7.002749443E-1,-9.185189009E-1
4.752588620E1,5.396499634E-1,-7.041802406E-1,-1.704762220E0
4.754471277E1,2.326255322E0,-1.402941704E0,-2.486999035E0
4.756352620E1,4.599563599E0,-1.872633934E0,-3.008817434E0
4.758236589E1,6.651928425E0,-1.943758965E0,-2.547040462E0
4.760119245E1,8.299519539E0,-1.575595856E0,-1.952334166E0
4.762001902E1,9.617078781E0,-1.331881523E0,-1.567429185E0
4.763884558E1,9.981517792E0,-2.247409821E-1,-1.181712508E0
4.765767214E1,1.009037209E1,4.406414032E-1,-7.564237714E-1
4.767649870E1,9.759513855E0,8.880372047E-1,-2.671163678E-1
4.769532521E1,8.676414490E0,1.046128750E0,7.059872150E-3
4.771415183E1,6.566103935E0,1.936304331E0,-1.465644538E-1
4.773296527E1,4.086362362E0,2.471224070E0,-1.291442513E-1
4.775180495E1,1.972893715E0,2.510531425E0,4.773037434E-1
4.777063152E1,3.786201477E-1,2.160229206E0,1.067840219E0
4.778944495E1,-8.921012878E-1,2.084404469E0,1.361553192E0
4.780828459E1,-2.066843033E0,3.346722841E0,1.619819283E0
4.782711115E1,-3.165146828E0,4.387289047E0,1.935393333E0
4.784593771E1,-3.842108727E0,3.751065254E0,2.085909367E0
4.786476428E1,-3.682580948E0,2.234629631E0,1.997221231E0
4.788359084E1,-3.259543419E0,1.241760254E0,1.294794321E0
4.790241740E1,-3.197663307E0,1.282137871E0,7.833328843E-1
4.792124396E1,-3.076865196E0,4.129681587E-1,-3.649432957E-2
4.794007053E1,-2.046524048E0,-1.365386009E0,-1.676377773E0
4.795888402E1,-1.624765396E-1,-2.687575340E0,-3.742498398E0
4.797772365E1,2.370682240E0,-3.020022869E0,-4.602746964E0
4.799655021E1,4.574868202E0,-2.865970612E0,-5.154160023E0
4.801536365E1,6.878308773E0,-3.094171762E0,-5.090965271E0
4.803420334E1,7.606363297E0,-3.204127789E0,-4.374037266E0
4.805302990E1,6.925772190E0,-3.732322693E0,-3.157124996E0
4.807184339E1,6.312106133E0,-3.727552891E0,-1.430862188E0
4.809068303E1,5.844812870E0,-4.522194862E0,-6.973159313E-1
4.810950959E1,6.523259640E0,-5.889289379E0,-1.746005297E0
4.812832303E1,6.282096863E0,-3.561096907E0,-2.693253517E0
4.814716271E1,5.695692539E0,2.868925571E0,-1.300512552E0
4.816598928E1,5.986802578E0,6.705287457E0,3.223490715E-1
4.818481584E1,6.120654106E0,5.193909645E0,1.384860039E0
4.820364240E1,4.428569794E0,3.510777950E0,2.158175945E0
4.822246896E1,2.708265543E0,3.351404667E0,2.125438213E0
4.824128240E1,1.699172497E0,7.038250923E0,2.125269413E0
4.826012209E1,8.410015106E-1,9.945964813E0,2.775296688E0
4.827894865E1,1.217083931E-1,1.005732727E1,3.173244715E0
4.829776214E1,-1.050697803E0,8.805275917E0,2.518305302E0
4.831660178E1,-3.107503414E0,7.313697338E0,9.435741901E-1
4.833542834E1,-4.078836918E0,5.770000935E0,-4.953925610E-1
4.835424178E1,-3.856727123E0,4.242948532E0,-1.298112869E0
4.837308146E1,-3.269226074E0,2.167197227E0,-1.485718131E0
4.839190803E1,-2.389206886E0,-4.184427261E-1,-1.687730551E0
4.841072152E1,-1.520102501E0,-2.758514881E0,-1.355084777E0
4.842956115E1,-7.984604836E-1,-4.490627766E0,-1.376400948E0
4.844838771E1,-5.170674324E-1,-5.653935909E0,-1.631005049E0
4.846721428E1,-6.502299309E-1,-5.775079727E0,-2.164706469E0
4.848604084E1,-1.390218735E0,-4.549778938E0,-2.969256401E0
4.850486740E1,-2.187182903E0,-2.474648476E0,-2.305017710E0
4.852368084E1,-3.374294758E0,3.486223221E-1,3.026908040E-1
4.854252053E1,-4.669845104E0,1.415237427E0,2.029764891E0
4.856134709E1,-6.192409039E0,1.320388794E0,1.197503924E0
4.858016053E1,-8.012618065E0,1.610727310E0,-1.393687725E-1
4.859900021E1,-8.641609192E0,9.042301178E-1,-1.285127997E0
4.861782678E1,-7.023718357E0,2.380642891E-1,-2.128781319E0
4.863664021E1,-4.170919895E0,2.345609665E-1,-1.968493462E0
4.865547990E1,-1.119634628E0,7.197909355E-1,-1.420856953E0
4.867430646E1,9.639244080E-1,9.234466553E-1,-5.180513859E-1
4.869313303E1,1.915856361E0,5.980086327E-1,4.387764931E-1
4.871195959E1,2.234104156E0,2.539682388E-2,5.710567236E-1
4.873078615E1,2.858007431E0,1.312389374E-1,-4.684088230E-1
4.874961271E1,3.260752678E0,4.971137047E-1,-1.133990765E0
4.876843928E1,2.736502647E0,5.029911995E-1,-1.311085701E0
4.878726584E1,1.519022465E0,1.204714298E0,-1.717326880E0
