"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.343166646E1,-2.845021188E-1,-7.915053368E-1,6.287145615E-1
7.343401974E1,-2.785463631E-1,-7.363763452E-1,6.212316751E-1
7.343637303E1,-2.739650011E-1,-6.751389503E-1,6.174138784E-1
7.343872631E1,-2.681619525E-1,-6.068767309E-1,6.097782850E-1
7.344107959E1,-2.597627938E-1,-5.349494815E-1,6.022953987E-1
7.344343287E1,-2.553341687E-1,-4.593571424E-1,5.996993184E-1
7.344578615E1,-2.446443290E-1,-3.814741075E-1,5.946598053E-1
7.344813943E1,-2.351761907E-1,-3.046600819E-1,5.858024955E-1
7.345049271E1,-2.281514555E-1,-2.278460264E-1,5.819846988E-1
7.345284599E1,-2.150182426E-1,-1.534753740E-1,5.781669021E-1
7.345519928E1,-2.031067163E-1,-8.032641560E-2,5.706840754E-1
7.345755256E1,-1.898207814E-1,-9.620844387E-3,5.657972693E-1
7.345990584E1,-1.753131598E-1,5.879404768E-2,5.570927262E-1
7.346225912E1,-1.571404636E-1,1.259872466E-1,5.509842038E-1
7.346461240E1,-1.363716573E-1,1.907370538E-1,5.424323678E-1
7.346696568E1,-1.180462316E-1,2.554868758E-1,5.363239050E-1
7.346931896E1,-9.987352788E-2,3.179459870E-1,5.302154422E-1
7.347167224E1,-8.399149776E-2,3.767400384E-1,5.204418898E-1
7.347402552E1,-6.933116168E-2,4.343124032E-1,5.131117105E-1
7.347637886E1,-5.864133686E-2,4.871506989E-1,5.106683373E-1
7.347873209E1,-5.008947477E-2,5.326588154E-1,5.056288242E-1
7.348108542E1,-3.924693540E-2,5.746545792E-1,5.019637346E-1
7.348343865E1,-3.084778599E-2,6.106945276E-1,5.031854510E-1
7.348579193E1,-1.985253580E-2,6.348230243E-1,5.068505406E-1
7.348814526E1,-3.970507067E-3,6.575770974E-1,5.070032477E-1
7.349049855E1,1.084253844E-2,6.745280623E-1,5.095993280E-1
7.349285183E1,3.038965166E-2,6.865923405E-1,5.147915483E-1
7.349520511E1,5.268557742E-2,6.939224601E-1,5.175403357E-1
7.349755839E1,7.620319724E-2,6.963658929E-1,5.190674663E-1
7.349991167E1,9.605573118E-2,6.952968836E-1,5.193728805E-1
7.350226495E1,1.207950488E-1,6.930062175E-1,5.196782947E-1
7.350461823E1,1.408002973E-1,6.810947061E-1,5.212054253E-1
7.350697151E1,1.643179059E-1,6.656708121E-1,5.241069198E-1
7.350932480E1,1.831014603E-1,6.465818286E-1,5.268557668E-1
7.351167808E1,2.029540092E-1,6.226060390E-1,5.322006941E-1
7.351403136E1,2.241809368E-1,5.975613594E-1,5.387672782E-1
7.351638464E1,2.415900975E-1,5.737382770E-1,5.439594984E-1
7.351873792E1,2.640387416E-1,5.438067913E-1,5.505260825E-1
7.352109120E1,2.840439677E-1,5.140279531E-1,5.583143830E-1
7.352344448E1,3.026748300E-1,4.865398407E-1,5.622848868E-1
7.352579776E1,3.239017725E-1,4.614951015E-1,5.664080977E-1
7.352815104E1,3.451287150E-1,4.352286756E-1,5.667135715E-1
7.353050433E1,3.639122546E-1,4.088095427E-1,5.683933496E-1
7.353285761E1,3.877353072E-1,3.837648034E-1,5.688515306E-1
7.353521089E1,4.039227366E-1,3.610107303E-1,5.691569448E-1
7.353756417E1,4.227063060E-1,3.407000601E-1,5.694623590E-1
7.353991745E1,4.352286756E-1,3.191677034E-1,5.697677732E-1
7.354227073E1,4.489727318E-1,2.988570333E-1,5.725166202E-1
7.354462401E1,4.602734149E-1,2.822114229E-1,5.763344169E-1
7.354697730E1,4.689779878E-1,2.666348219E-1,5.813738704E-1
7.354933058E1,4.752391577E-1,2.547233105E-1,5.839699507E-1
7.355168386E1,4.825693369E-1,2.475458533E-1,5.890094638E-1
7.355403714E1,4.863871336E-1,2.415900975E-1,5.891621709E-1
7.355639042E1,4.912739098E-1,2.403683960E-1,5.891621709E-1
7.355874370E1,4.950917065E-1,2.415900975E-1,5.868715048E-1
7.356109698E1,4.989095032E-1,2.512109280E-1,5.783196688E-1
7.356345026E1,5.051707029E-1,2.655658424E-1,5.661026835E-1
7.356580355E1,5.102101564E-1,2.799207568E-1,5.575508475E-1
7.356815683E1,5.164713860E-1,3.002314270E-1,5.441122055E-1
7.357051011E1,5.251759291E-1,3.205420971E-1,5.282301903E-1
7.357286339E1,5.352548957E-1,3.445178568E-1,5.135698318E-1
7.357521667E1,5.439594984E-1,3.707842827E-1,4.964661002E-1
7.357756995E1,5.503733754E-1,3.946073353E-1,4.755446017E-1
7.357992323E1,5.541911721E-1,4.208737612E-1,4.570664763E-1
7.358227651E1,5.580089688E-1,4.508052766E-1,4.373666346E-1
7.358462985E1,5.567872524E-1,4.842491746E-1,4.188885093E-1
7.358698308E1,5.581616759E-1,5.213581324E-1,4.004103839E-1
7.358933636E1,5.543438792E-1,5.632011890E-1,3.842229247E-1
7.359168964E1,5.468609929E-1,6.073349118E-1,3.643703759E-1
7.359404297E1,5.381564498E-1,6.516213417E-1,3.457395434E-1
7.359639625E1,5.270084739E-1,7.041541934E-1,3.269560039E-1
7.359874954E1,5.144860744E-1,7.556180358E-1,3.081724346E-1
7.360110282E1,5.021164417E-1,8.057075143E-1,2.869454920E-1
7.360345610E1,4.909684956E-1,8.571714163E-1,2.646495700E-1
7.360580938E1,4.798205197E-1,9.072608948E-1,2.446443290E-1
7.360816266E1,4.697415531E-1,9.587247968E-1,2.272351831E-1
7.361051594E1,4.573718905E-1,1.010035992E0,2.060082406E-1
7.361286922E1,4.460712075E-1,1.062721491E0,1.896680743E-1
7.361522250E1,4.335488379E-1,1.115407109E0,1.769929975E-1
7.361757578E1,4.184303582E-1,1.167939901E0,1.643179059E-1
7.361992907E1,4.045335948E-1,1.214669824E0,1.554606259E-1
7.362228235E1,3.932329118E-1,1.257734537E0,1.490467340E-1
7.362463563E1,3.831539452E-1,1.296065211E0,1.450762302E-1
7.362698891E1,3.741439581E-1,1.333174109E0,1.447708011E-1
7.362934219E1,3.652866483E-1,1.364327312E0,1.444653720E-1
7.363169547E1,3.588727713E-1,1.389524817E0,1.455343664E-1
7.363404875E1,3.524588645E-1,1.412278891E0,1.478250325E-1
7.363640204E1,3.472666740E-1,1.433811188E0,1.525591016E-1
7.363875532E1,3.432961702E-1,1.445875406E0,1.572931707E-1
7.364110860E1,3.370349705E-1,1.454274654E0,1.634016484E-1
7.364346188E1,3.344388604E-1,1.456717968E0,1.705790907E-1
7.364581516E1,3.330644667E-1,1.450762272E0,1.779092699E-1
7.364816844E1,3.367295563E-1,1.442363143E0,1.853921413E-1
7.365052172E1,3.403946459E-1,1.425717473E0,1.977618039E-1
7.365287500E1,3.490992188E-1,1.404185176E0,2.066190839E-1
7.365522828E1,3.590254784E-1,1.377918720E0,2.189887464E-1
7.365758157E1,3.701734245E-1,1.345696568E0,2.290677279E-1
7.365993485E1,3.826957941E-1,1.307518601E0,2.417428046E-1
7.366228813E1,3.976615667E-1,1.265675545E0,2.530434728E-1
7.366464141E1,4.140017331E-1,1.216655016E0,2.632751763E-1
7.366699469E1,4.315635860E-1,1.161526084E0,2.710634768E-1
7.366934797E1,4.468347728E-1,1.099219680E0,2.777827978E-1
7.367170125E1,4.633276463E-1,1.035844207E0,2.843494117E-1
7.367405454E1,4.773771465E-1,9.639169574E-1,2.896943092E-1
7.367640782E1,4.940227270E-1,8.884773254E-1,2.915268540E-1
7.367876110E1,5.094466209E-1,8.105943203E-1,2.944283783E-1
7.368111438E1,5.198310018E-1,7.327113152E-1,2.948864996E-1
7.368346766E1,5.291464329E-1,6.548282504E-1,2.941229641E-1
7.368582094E1,5.370874405E-1,5.732801557E-1,2.958027720E-1
7.368817428E1,5.451811552E-1,4.929537475E-1,2.938175201E-1
7.369052750E1,5.494571328E-1,4.149180055E-1,2.904578745E-1
7.369288078E1,5.526640415E-1,3.345915973E-1,2.870981991E-1
7.369523412E1,5.532749295E-1,2.565558553E-1,2.812951505E-1
7.369758735E1,5.526640415E-1,1.809635013E-1,2.730487287E-1
7.369994068E1,5.508314967E-1,1.090362370E-1,2.670929730E-1
7.370229396E1,5.503733754E-1,3.939964995E-2,2.527380586E-1
7.370464724E1,5.497625470E-1,-2.672456764E-2,2.382304370E-1
7.370700052E1,5.468609929E-1,-8.918370306E-2,2.226538211E-1
7.370935381E1,5.450284481E-1,-1.493521482E-1,2.057028115E-1
7.371170709E1,5.433486104E-1,-2.009687424E-1,1.849340051E-1
7.371406037E1,5.439594984E-1,-2.478512824E-1,1.643179059E-1
7.371641365E1,5.409052372E-1,-2.924431264E-1,1.412584335E-1
7.371876693E1,5.366293192E-1,-3.286358118E-1,1.168245375E-1
7.372112021E1,5.297572613E-1,-3.611634374E-1,9.483403713E-2
7.372347349E1,5.267030597E-1,-3.877353072E-1,7.162184268E-2
7.372582678E1,5.247178078E-1,-4.118637741E-1,4.840964451E-2
7.372818006E1,5.215108395E-1,-4.275930822E-1,2.519745007E-2
7.373053334E1,5.183038712E-1,-4.433223903E-1,3.206948051E-3
7.373288662E1,5.173876286E-1,-4.530959427E-1,-1.893626526E-2
7.373523990E1,5.152496696E-1,-4.532486796E-1,-4.092676565E-2
7.373759318E1,5.131117105E-1,-4.498890042E-1,-6.184828654E-2
7.373994646E1,5.109737515E-1,-4.404208660E-1,-8.261708915E-2
7.374229974E1,5.111264586E-1,-4.262186885E-1,-1.035386100E-1
7.374465302E1,5.077667832E-1,-4.106420577E-1,-1.244601309E-1
7.374700631E1,5.028799772E-1,-3.904841244E-1,-1.441599578E-1
7.374935959E1,5.005893111E-1,-3.678827584E-1,-1.626380831E-1
7.375171287E1,4.932591617E-1,-3.451287150E-1,-1.788255423E-1
7.375406615E1,4.871506989E-1,-3.188622594E-1,-1.948602796E-1
7.375641943E1,4.772244096E-1,-2.915268540E-1,-2.086043358E-1
7.375877271E1,4.660764635E-1,-2.640387416E-1,-2.235700935E-1
7.376112599E1,4.549284875E-1,-2.353289127E-1,-2.348707765E-1
7.376347928E1,4.450022280E-1,-2.067717910E-1,-2.449497581E-1
7.376583256E1,4.350759685E-1,-1.792836636E-1,-2.562504113E-1
7.376818584E1,4.225535989E-1,-1.517955512E-1,-2.626643181E-1
7.377053912E1,4.100312293E-1,-1.265980899E-1,-2.678565085E-1
7.377289240E1,3.975088596E-1,-1.015533581E-1,-2.706053257E-1
7.377524568E1,3.886515796E-1,-8.124268800E-2,-2.732014358E-1
7.377759896E1,3.799470067E-1,-6.200099736E-2,-2.745758295E-1
7.377995224E1,3.735330999E-1,-4.291202128E-2,-2.735068500E-1
7.378230552E1,3.672719002E-1,-3.084778599E-2,-2.724378705E-1
7.378465881E1,3.620797098E-1,-2.122694254E-2,-2.677038014E-1
7.378701209E1,3.620797098E-1,-1.527118124E-2,-2.628170252E-1
7.378936537E1,3.607053161E-1,-1.527118124E-2,-2.567085624E-1
7.379171870E1,3.631486893E-1,-1.511846948E-2,-2.518217862E-1
7.379407193E1,3.678827584E-1,-2.229592577E-2,-2.431172132E-1
7.379642526E1,3.729222417E-1,-3.298575059E-2,-2.344126403E-1
7.379877849E1,3.778090179E-1,-4.489727318E-2,-2.281514555E-1
7.380113178E1,3.826957941E-1,-6.047387794E-2,-2.206685692E-1
7.380348511E1,3.877353072E-1,-7.956285775E-2,-2.131856978E-1
7.380583839E1,3.964398801E-1,-9.743013978E-2,-2.069245130E-1
7.380819167E1,4.027010500E-1,-1.214058921E-1,-2.005106062E-1
7.381054495E1,4.101839364E-1,-1.464506239E-1,-1.930277348E-1
7.381289823E1,4.202629030E-1,-1.751604527E-1,-1.878355294E-1
7.381525151E1,4.278984964E-1,-2.040229887E-1,-1.852394342E-1
7.381760480E1,4.379774928E-1,-2.362451702E-1,-1.800472289E-1
7.381995808E1,4.529432356E-1,-2.698417902E-1,-1.772984117E-1
7.382231136E1,4.619532526E-1,-3.045073450E-1,-1.757712960E-1
7.382466464E1,4.720322192E-1,-3.403946459E-1,-1.754658818E-1
7.382701792E1,4.822639227E-1,-3.787252903E-1,-1.751604527E-1
7.382937120E1,4.900522232E-1,-4.182776511E-1,-1.748550236E-1
7.383172448E1,4.952444136E-1,-4.566083252E-1,-1.759240031E-1
7.383407776E1,4.967715442E-1,-4.938700199E-1,-1.769929975E-1
7.383643104E1,5.007420182E-1,-5.286883116E-1,-1.768402755E-1
7.383878433E1,4.998257756E-1,-5.645755529E-1,-1.791309565E-1
7.384113761E1,4.950917065E-1,-5.971031785E-1,-1.801999360E-1
7.384349089E1,4.891359508E-1,-6.258130074E-1,-1.850867122E-1
7.384584417E1,4.781406820E-1,-6.511631608E-1,-1.864611208E-1
7.384819745E1,4.660764635E-1,-6.763606071E-1,-1.889045089E-1
7.385055073E1,4.488200247E-1,-6.980457306E-1,-1.915006191E-1
7.385290401E1,4.291202128E-1,-7.137750387E-1,-1.942494214E-1
7.385525730E1,4.069769979E-1,-7.270609736E-1,-1.944021434E-1
7.385761058E1,3.834593594E-1,-7.319477201E-1,-1.936385781E-1
7.385996386E1,3.585673273E-1,-7.319477201E-1,-1.927223057E-1
7.386231714E1,3.312319219E-1,-7.273663878E-1,-1.931804419E-1
7.386467042E1,3.038965166E-1,-7.154548764E-1,-1.959292591E-1
7.386702370E1,2.753393948E-1,-7.024743557E-1,-1.988307834E-1
7.386937698E1,2.480039895E-1,-6.856760383E-1,-2.017323077E-1
7.387173026E1,2.218902707E-1,-6.655181050E-1,-2.084516287E-1
7.387408354E1,1.971509457E-1,-6.392516494E-1,-2.186833173E-1
7.387643683E1,1.747023165E-1,-6.082511544E-1,-2.276933193E-1
7.387879011E1,1.498102844E-1,-5.809157491E-1,-2.354816198E-1
7.388114339E1,1.236965731E-1,-5.474718809E-1,-2.444916219E-1
7.388349667E1,1.050657257E-1,-5.152496696E-1,-2.559449971E-1
7.388584995E1,8.139539510E-2,-4.805840850E-1,-2.637332976E-1
7.388820323E1,5.894676223E-2,-4.471401870E-1,-2.739650011E-1
7.389055651E1,3.909422457E-2,-4.112529159E-1,-2.817533016E-1
7.389290980E1,2.031067200E-2,-3.742966652E-1,-2.883199155E-1
7.389526313E1,3.970507067E-3,-3.371876776E-1,-2.948864996E-1
7.389761636E1,-1.603474095E-2,-2.990097404E-1,-3.026748300E-1
7.389996969E1,-3.222219273E-2,-2.606790662E-1,-3.115321100E-1
7.390232297E1,-4.978405312E-2,-2.188360244E-1,-3.193204105E-1
7.390467625E1,-6.734590977E-2,-1.745496094E-1,-3.307738006E-1
7.390702954E1,-8.475505561E-2,-1.339282542E-1,-3.397837877E-1
7.390938282E1,-9.972081333E-2,-9.697200358E-2,-3.498627543E-1
7.391173610E1,-1.148392856E-1,-5.635065958E-2,-3.613161445E-1
7.391408938E1,-1.298050433E-1,-1.679829881E-2,-3.701734245E-1
7.391644266E1,-1.447708011E-1,2.382304333E-2,-3.804051280E-1
7.391879594E1,-1.597365588E-1,6.322269142E-2,-3.906368315E-1
7.392114922E1,-1.760767251E-1,1.015533581E-1,-3.970507085E-1
7.392350250E1,-1.922641695E-1,1.433963925E-1,-4.085040987E-1
7.392585579E1,-2.049392611E-1,1.805053651E-1,-4.136963189E-1
7.392820907E1,-2.211267054E-1,2.174616307E-1,-4.214846194E-1
7.393056235E1,-2.374668717E-1,2.570139766E-1,-4.278984964E-1
7.393291563E1,-2.524326444E-1,2.941229641E-1,-4.369085133E-1
7.393526891E1,-2.651077211E-1,3.300102353E-1,-4.396573007E-1
7.393762219E1,-2.800734639E-1,3.634541333E-1,-4.448495209E-1
7.393997547E1,-2.964136302E-1,3.968980014E-1,-4.501944184E-1
7.394232875E1,-3.113794029E-1,4.280512035E-1,-4.553866386E-1
7.394468204E1,-3.240544796E-1,4.555393457E-1,-4.569137394E-1
7.394703532E1,-3.353551328E-1,4.866925478E-1,-4.608842432E-1
7.394938860E1,-3.478775024E-1,5.129590034E-1,-4.648547769E-1
7.395174188E1,-3.567348123E-1,5.369347334E-1,-4.650074840E-1
7.395409516E1,-3.655920923E-1,5.584670901E-1,-4.653128982E-1
7.395644844E1,-3.742966652E-1,5.775560737E-1,-4.666872919E-1
7.395880172E1,-3.831539452E-1,5.943543911E-1,-4.656183124E-1
7.396115500E1,-3.895678520E-1,6.087092757E-1,-4.621059597E-1
7.396350828E1,-3.946073353E-1,6.230642200E-1,-4.622586668E-1
7.396586157E1,-4.022429287E-1,6.363501549E-1,-4.587462842E-1
7.396821485E1,-4.097257853E-1,6.435275674E-1,-4.540122151E-1
7.397056813E1,-4.185830951E-1,6.507050395E-1,-4.480564594E-1
7.397292141E1,-4.274403751E-1,6.531484127E-1,-4.419479966E-1
7.397527469E1,-4.349232614E-1,6.578825116E-1,-4.347705245E-1
7.397762797E1,-4.425588250E-1,6.603258848E-1,-4.251496792E-1
7.397998125E1,-4.475983381E-1,6.578825116E-1,-4.202629030E-1
7.398233454E1,-4.514161348E-1,6.531484127E-1,-4.104893506E-1
7.398468782E1,-4.564556181E-1,6.471926570E-1,-4.031592011E-1
7.398704110E1,-4.590517282E-1,6.401679516E-1,-3.921639323E-1
7.398939438E1,-4.592044353E-1,6.317687631E-1,-3.823903799E-1
7.399174771E1,-4.581354558E-1,6.235223413E-1,-3.712424338E-1
7.399410099E1,-4.581354558E-1,6.091674566E-1,-3.602471650E-1
7.399645422E1,-4.582881629E-1,5.948125124E-1,-3.478775024E-1
7.399880756E1,-4.572191834E-1,5.829010010E-1,-3.332171738E-1
7.400116084E1,-4.561502039E-1,5.650337338E-1,-3.159607351E-1
7.400351412E1,-4.537068009E-1,5.459447503E-1,-3.011476994E-1
7.400586740E1,-4.514161348E-1,5.280774832E-1,-2.863346636E-1
7.400822068E1,-4.477510452E-1,5.077667832E-1,-2.702999115E-1
7.401057396E1,-4.440859556E-1,4.851654470E-1,-2.554868758E-1
7.401292724E1,-4.404208660E-1,4.625640810E-1,-2.406738251E-1
7.401528053E1,-4.367557764E-1,4.385883212E-1,-2.283041626E-1
7.401763381E1,-4.330907166E-1,4.147652984E-1,-2.157817930E-1
7.401998709E1,-4.306473136E-1,3.895678520E-1,-2.034121305E-1
7.402234037E1,-4.256078303E-1,3.645231128E-1,-1.934858710E-1
7.402469365E1,-4.207210541E-1,3.382566571E-1,-1.798945218E-1
7.402704693E1,-4.207210541E-1,3.130592108E-1,-1.699682474E-1
7.402940021E1,-4.169032574E-1,2.845021188E-1,-1.600419879E-1
7.403175349E1,-4.118637741E-1,2.617480457E-1,-1.525591016E-1
7.403410678E1,-4.081986845E-1,2.365505993E-1,-1.412584335E-1
7.403646006E1,-4.081986845E-1,2.150182426E-1,-1.339282542E-1
7.403881334E1,-4.045335948E-1,1.936385781E-1,-1.240019947E-1
7.404116662E1,-4.031592011E-1,1.733279079E-1,-1.152974218E-1
7.404351990E1,-4.033119082E-1,1.565296054E-1,-1.065928489E-1
7.404587318E1,-4.020902216E-1,1.386623234E-1,-9.437590092E-2
7.404822646E1,-4.045335948E-1,1.206423342E-1,-8.689302206E-2
7.405057974E1,-4.083513916E-1,1.075091213E-1,-7.834116369E-2
7.405293302E1,-4.132381678E-1,9.559759498E-2,-7.345438004E-2
7.405528631E1,-4.194993675E-1,8.475505561E-2,-6.612421572E-2
7.405763959E1,-4.271349311E-1,7.757759839E-2,-5.650337040E-2
7.405999287E1,-4.370612204E-1,6.917845458E-2,-5.161659420E-2
7.406234615E1,-4.431696832E-1,5.955760926E-2,-4.566083103E-2
7.406469943E1,-4.532486796E-1,5.008947477E-2,-3.833066672E-2
7.406705271E1,-4.643966258E-1,4.398100078E-2,-3.115320951E-2
7.406940599E1,-4.756973088E-1,3.451287001E-2,-2.519745007E-2
7.407175928E1,-4.868452549E-1,2.718270384E-2,-1.924168877E-2
7.407411256E1,-5.005893111E-1,2.367033064E-2,-1.328592747E-2
7.407646584E1,-5.117372870E-1,1.878355257E-2,-6.108472589E-3
7.407881912E1,-5.254813433E-1,1.282779220E-2,-1.527118147E-4
7.408117240E1,-5.355603099E-1,9.162709117E-3,8.399149403E-3
7.408352568E1,-5.454866290E-1,5.650337320E-3,1.679829881E-2
7.408587896E1,-5.567872524E-1,4.428642802E-3,2.153236605E-2
7.408823230E1,-5.680879354E-1,3.206948051E-3,2.993151546E-2
7.409058558E1,-5.792359114E-1,-3.970507067E-3,3.710897267E-2
7.409293886E1,-5.867187977E-1,-6.413896102E-3,4.077405483E-2
7.409529214E1,-5.942016840E-1,-9.926267900E-3,4.306473210E-2
7.409764542E1,-6.042806506E-1,-1.481304597E-2,4.917320609E-2
7.409999870E1,-6.116108298E-1,-2.076880634E-2,5.146388337E-2
7.410235198E1,-6.215370893E-1,-2.672456764E-2,5.375456065E-2
7.410470526E1,-6.290199757E-1,-3.405473381E-2,5.619794875E-2
7.410705854E1,-6.339067221E-1,-4.367557913E-2,5.741964281E-2
7.410941183E1,-6.401679516E-1,-4.963133857E-2,5.848862603E-2
7.411176511E1,-6.426113248E-1,-5.803048983E-2,5.971032009E-2
7.411411839E1,-6.436802745E-1,-6.765133142E-2,6.093201414E-2
7.411647167E1,-6.461237073E-1,-7.482878864E-2,6.215370819E-2
7.411882495E1,-6.449019909E-1,-8.200624585E-2,6.230641901E-2
7.412117823E1,-6.449019909E-1,-9.040539712E-2,6.230641901E-2
7.412353151E1,-6.410841942E-1,-9.391776472E-2,6.230641901E-2
7.412588480E1,-6.435275674E-1,-1.012479365E-1,6.352811307E-2
7.412823808E1,-6.410841942E-1,-1.047603041E-1,6.368082762E-2
7.413059136E1,-6.397097707E-1,-1.107160673E-1,6.490252167E-2
7.413294464E1,-6.372663975E-1,-1.156028435E-1,6.612421572E-2
7.413529792E1,-6.346703172E-1,-1.227803007E-1,6.627693027E-2
7.413765120E1,-6.358919740E-1,-1.311794519E-1,6.749862432E-2
7.414000448E1,-6.358919740E-1,-1.383569092E-1,6.872031838E-2
7.414235776E1,-6.334486008E-1,-1.443126649E-1,6.872031838E-2
7.414471105E1,-6.271874309E-1,-1.478250325E-1,6.765133142E-2
7.414706433E1,-6.258130074E-1,-1.550024897E-1,6.765133142E-2
7.414941761E1,-6.171084642E-1,-1.634016484E-1,6.780404598E-2
7.415177089E1,-6.108472347E-1,-1.693574041E-1,6.429167092E-2
7.415412417E1,-6.032116413E-1,-1.765348613E-1,6.077930331E-2
7.415647745E1,-5.945070982E-1,-1.826433241E-1,5.726693198E-2
7.415883073E1,-5.832064152E-1,-1.885990947E-1,5.375456065E-2
7.416118401E1,-5.706840754E-1,-1.908897758E-1,4.779879749E-2
7.416353730E1,-5.581616759E-1,-1.969982386E-1,4.062134400E-2
7.416589058E1,-5.431959033E-1,-1.992889196E-1,3.603998944E-2
7.416824386E1,-5.257867575E-1,-2.005106062E-1,3.374931216E-2
7.417059714E1,-5.108210444E-1,-2.003578991E-1,3.038965166E-2
7.417295047E1,-4.934118688E-1,-1.979145110E-1,2.443389036E-2
7.417530375E1,-4.709632397E-1,-1.954711229E-1,1.618745178E-2
7.417765704E1,-4.497362971E-1,-1.930277348E-1,1.038440317E-2
7.418001026E1,-4.286620617E-1,-1.905843467E-1,3.359660041E-3
7.418236360E1,-4.086568058E-1,-1.893626451E-1,-2.596100792E-3
7.418471688E1,-3.874298632E-1,-1.881409585E-1,-1.084253844E-2
7.418707016E1,-3.662029207E-1,-1.881409585E-1,-1.664558798E-2
7.418942344E1,-3.463504016E-1,-1.904316396E-1,-2.367033064E-2
7.419177672E1,-3.275668323E-1,-1.928750277E-1,-2.702999115E-2
7.419413000E1,-3.064926267E-1,-1.951656938E-1,-3.038965166E-2
7.419648328E1,-2.852656841E-1,-1.998997629E-1,-3.130592033E-2
7.419883657E1,-2.629697323E-1,-2.034121305E-1,-3.222219273E-2
7.420118985E1,-2.394521236E-1,-2.081461996E-1,-3.191677108E-2
7.420354313E1,-2.182251811E-1,-2.139492482E-1,-2.916795574E-2
7.420589641E1,-1.959292591E-1,-2.199050188E-1,-2.748812735E-2
7.420824969E1,-1.736333370E-1,-2.281514555E-1,-2.229592577E-2
7.421060297E1,-1.501157135E-1,-2.388412803E-1,-1.939439960E-2
7.421295625E1,-1.276670843E-1,-2.519744933E-1,-1.786728203E-2
7.421530954E1,-1.065928489E-1,-2.649549842E-1,-1.389677543E-2
7.421766282E1,-8.414421231E-2,-2.793098986E-1,-1.221694518E-2
7.422001610E1,-6.306997687E-2,-2.959555089E-1,-9.468132630E-3
7.422236938E1,-3.680354729E-2,-3.126010895E-1,-7.788302377E-3
7.422472266E1,-1.328592747E-2,-3.292466700E-1,-6.108472589E-3
7.422707594E1,6.719320081E-3,-3.507790267E-1,-7.024743594E-3
7.422942922E1,2.916795574E-2,-3.723114133E-1,-4.123218823E-3
7.423178250E1,5.299099907E-2,-3.973561525E-1,-2.443389036E-3
7.423413578E1,7.421794534E-2,-4.236225784E-1,-3.206948051E-3
7.423648907E1,9.300149232E-2,-4.500417113E-1,-1.679830020E-3
7.423884235E1,1.143811494E-1,-4.822639227E-1,-2.443389036E-3
7.424119563E1,1.343863904E-1,-5.146388412E-1,-1.985253533E-3
7.424354891E1,1.507265568E-1,-5.505260825E-1,-4.581354442E-4
7.424590219E1,1.658450365E-1,-5.851916671E-1,-1.374406274E-3
7.424825547E1,1.835595965E-1,-6.210789680E-1,-2.137965523E-3
7.425060875E1,1.962346882E-1,-6.571189165E-1,-5.497625098E-3
7.425296204E1,2.101314515E-1,-6.930062175E-1,-6.413896102E-3
7.425531532E1,2.254026383E-1,-7.276718020E-1,-8.551862091E-3
7.425766860E1,2.417428046E-1,-7.624900937E-1,-9.315420873E-3
7.426002193E1,2.544178963E-1,-7.936432958E-1,-1.267508045E-2
7.426237521E1,2.683146596E-1,-8.260182142E-1,-1.847812906E-2
7.426472849E1,2.797680497E-1,-8.547280431E-1,-2.321219631E-2
7.426708178E1,2.936648130E-1,-8.799254894E-1,-2.779355086E-2
7.426943506E1,3.038965166E-1,-9.049702287E-1,-2.993151546E-2
7.427178834E1,3.090887070E-1,-9.303203821E-1,-3.588727489E-2
7.427414162E1,3.191677034E-1,-9.518527389E-1,-3.939964995E-2
7.427649490E1,3.245126009E-1,-9.733850956E-1,-4.657710344E-2
7.427884818E1,3.295520842E-1,-9.926267862E-1,-5.008947477E-2
7.428120146E1,3.335226178E-1,-1.009425044E0,-5.604523420E-2
7.428355474E1,3.387148082E-1,-1.022711039E0,-6.077930331E-2
7.428590802E1,3.400892019E-1,-1.033400893E0,-6.688777357E-2
7.428826131E1,3.402419090E-1,-1.041952729E0,-7.177454978E-2
7.429061459E1,3.391729295E-1,-1.045465112E0,-7.666133344E-2
7.429296787E1,3.367295563E-1,-1.049130201E0,-8.032641560E-2
7.429532115E1,3.330644667E-1,-1.048061132E0,-8.414421231E-2
7.429767443E1,3.268032968E-1,-1.049282908E0,-8.536590636E-2
7.430002771E1,3.219164908E-1,-1.042105436E0,-9.040539712E-2
7.430238099E1,3.119902313E-1,-1.037371397E0,-9.300149232E-2
7.430473428E1,3.045073450E-1,-1.030193925E0,-9.315420687E-2
7.430708756E1,2.958027720E-1,-1.023016453E0,-9.208522737E-2
7.430944084E1,2.870981991E-1,-1.017060637E0,-9.345962852E-2
7.431179412E1,2.770192325E-1,-1.005149126E0,-9.239064902E-2
7.431414740E1,2.695363462E-1,-9.955283403E-1,-8.765657991E-2
7.431650068E1,2.619007528E-1,-9.883508682E-1,-8.536590636E-2
7.431885396E1,2.531961799E-1,-9.787300229E-1,-8.551861346E-2
7.432120724E1,2.444916219E-1,-9.692618847E-1,-8.567132801E-2
7.432356052E1,2.380777150E-1,-9.596410394E-1,-8.338065445E-2
7.432591381E1,2.305948436E-1,-9.489512444E-1,-8.353336155E-2
7.432826709E1,2.231119573E-1,-9.393303990E-1,-8.246438205E-2
7.433062037E1,2.166980654E-1,-9.284878373E-1,-7.879929990E-2
