"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.293475745E1,-3.599403381E0,1.291884899E1,4.092324734E0
8.293711073E1,-3.680759430E0,1.290209961E1,3.846462488E0
8.293945089E1,-3.737588882E0,1.286142159E1,3.601198196E0
8.294181730E1,-3.702294827E0,1.280399418E1,3.501297712E0
8.294417058E1,-3.655036688E0,1.274716473E1,3.545564890E0
8.294652386E1,-3.567100286E0,1.274417305E1,3.671786308E0
8.294887714E1,-3.388236761E0,1.277049446E1,3.775275946E0
8.295123042E1,-3.177668571E0,1.283031464E1,3.888336897E0
8.295358370E1,-2.961716175E0,1.297627735E1,3.937987804E0
8.295593698E1,-2.712862730E0,1.308933830E1,4.007977962E0
8.295829026E1,-2.395813704E0,1.314975643E1,3.993022680E0
8.296064355E1,-2.040479422E0,1.310070419E1,4.055834293E0
8.296299688E1,-1.642672777E0,1.305224895E1,4.110270977E0
8.296535016E1,-1.236491084E0,1.302293682E1,4.192823410E0
8.296769032E1,-8.111668825E-1,1.298525047E1,4.334000111E0
8.297005672E1,-3.343969584E-1,1.285723400E1,4.537988186E0
8.297241000E1,1.519442350E-1,1.275793171E1,4.737788677E0
8.297475016E1,5.485545993E-1,1.280519009E1,4.805386066E0
8.297711657E1,9.499505758E-1,1.284766293E1,4.878965378E0
8.297946985E1,1.323829174E0,1.277528000E1,4.995017052E0
8.298181006E1,1.665404558E0,1.271187019E1,4.981258392E0
8.298417641E1,1.907677889E0,1.271845055E1,4.951348305E0
8.298652969E1,2.140379906E0,1.262513065E1,4.969892502E0
8.298886990E1,2.336591244E0,1.250309658E1,4.963910580E0
8.299123625E1,2.495713949E0,1.240798187E1,4.846064091E0
8.299358959E1,2.593221426E0,1.226501083E1,4.771886349E0
8.299592974E1,2.687139750E0,1.210768223E1,4.654638290E0
8.299829615E1,2.746960402E0,1.193958664E1,4.551148891E0
8.300064943E1,2.703291416E0,1.180977631E1,4.426722050E0
8.300300271E1,2.649452925E0,1.165543938E1,4.307679176E0
8.300535599E1,2.548356056E0,1.151545906E1,4.196412563E0
8.300770928E1,2.466402054E0,1.136052418E1,4.086342812E0
8.301006256E1,2.307877541E0,1.123490047E1,4.041477680E0
8.301241584E1,2.120040894E0,1.115593719E1,3.948755503E0
8.301476912E1,1.890329838E0,1.109073257E1,3.806382656E0
8.301712240E1,1.642672777E0,1.100638580E1,3.668795347E0
8.301947573E1,1.375274777E0,1.092622662E1,3.535993576E0
8.302182901E1,1.094118118E0,1.083589745E1,3.355335474E0
8.302418230E1,8.147560954E-1,1.069352436E1,3.150749207E0
8.302653558E1,5.778666735E-1,1.050329494E1,2.956930637E0
8.302888886E1,3.415754437E-1,1.030887794E1,2.753540754E0
8.303124214E1,1.190429255E-1,1.012403297E1,2.544766903E0
8.303359542E1,-1.034895778E-1,9.962516785E0,2.303091764E0
8.303594870E1,-3.302095234E-1,9.787242889E0,2.094916344E0
8.303828886E1,-5.108676553E-1,9.635298729E0,1.925624013E0
8.304065526E1,-7.010970116E-1,9.536594391E0,1.727019787E0
8.304300854E1,-8.907282352E-1,9.480961800E0,1.484148264E0
8.304534875E1,-1.081555843E0,9.454042435E0,1.270588875E0
8.304771516E1,-1.253839016E0,9.412766457E0,1.081555843E0
8.305006844E1,-1.421336651E0,9.381659508E0,9.014959335E-1
8.305240860E1,-1.597807288E0,9.359525681E0,7.028916478E-1
8.305477500E1,-1.755733609E0,9.356534958E0,5.036891699E-1
8.305712828E1,-1.938186288E0,9.334999084E0,3.517449200E-1
8.305946844E1,-2.115853310E0,9.308678627E0,2.201396823E-1
8.306183485E1,-2.260619164E0,9.282357216E0,1.076770201E-1
8.306418813E1,-2.430509567E0,9.251849174E0,2.392822690E-2
8.306652828E1,-2.617748022E0,9.253643036E0,-1.034895778E-1
8.306889469E1,-2.786442041E0,9.246464729E0,-2.303091735E-1
8.307124797E1,-2.959323406E0,9.196215630E0,-3.475574851E-1
8.307358818E1,-3.142374277E0,9.203393936E0,-4.558327198E-1
8.307595454E1,-3.315854073E0,9.182456970E0,-5.682953596E-1
8.307830782E1,-3.499503136E0,9.160921097E0,-6.669993401E-1
8.308064802E1,-3.667598963E0,9.134600639E0,-7.848458290E-1
8.308301443E1,-3.831507206E0,9.113064766E0,-9.020941257E-1
8.308536771E1,-3.981058598E0,9.096315384E0,-1.028913736E0
8.308770787E1,-4.144967079E0,9.108279228E0,-1.165304661E0
8.309007428E1,-4.304089546E0,9.120243073E0,-1.292722464E0
8.309242756E1,-4.450051785E0,9.147162437E0,-1.362114310E0
8.309478084E1,-4.564309120E0,9.155537605E0,-1.383051515E0
8.309713412E1,-4.645066738E0,9.174081802E0,-1.379462242E0
8.309948740E1,-4.715655327E0,9.201599121E0,-1.399801254E0
8.310184068E1,-4.721039295E0,9.197412491E0,-1.366301775E0
8.310419396E1,-4.731208801E0,9.221340179E0,-1.332802176E0
8.310654724E1,-4.680361271E0,9.236295700E0,-1.260419369E0
8.310890058E1,-4.601397991E0,9.251849174E0,-1.201795220E0
8.311125386E1,-4.506283283E0,9.310472488E0,-1.191625714E0
8.311360714E1,-4.393222332E0,9.363713264E0,-1.200000525E0
8.311596042E1,-4.293920040E0,9.407979965E0,-1.198804140E0
8.311831370E1,-4.182055950E0,9.476176262E0,-1.154536963E0
8.312066698E1,-4.045664787E0,9.482755661E0,-1.080359459E0
8.312302026E1,-3.900300980E0,9.442078590E0,-9.631111026E-1
8.312537354E1,-3.760320902E0,9.387042999E0,-8.021938205E-1
8.312772683E1,-3.620340586E0,9.370293617E0,-6.269195080E-1
8.313008011E1,-3.479762316E0,9.286544800E0,-4.755735099E-1
8.313243339E1,-3.334398270E0,9.245866776E0,-3.152543902E-1
8.313478667E1,-3.217149973E0,9.161520004E0,-1.782652885E-1
8.313713995E1,-3.105883837E0,9.101698875E0,-1.794617064E-2
8.313949328E1,-3.017349243E0,9.055637360E0,1.226321608E-1
8.314184657E1,-2.952743053E0,8.971290588E0,2.775674164E-1
8.314419985E1,-2.864208698E0,8.920442581E0,4.187439680E-1
8.314655313E1,-2.813959360E0,8.868997574E0,5.736792088E-1
8.314890641E1,-2.763111830E0,8.807980537E0,6.753742099E-1
8.315125969E1,-2.749353170E0,8.770293236E0,7.525427341E-1
8.315361297E1,-2.722434044E0,8.709276199E0,8.829515576E-1
8.315596625E1,-2.694916487E0,8.638090134E0,9.798609018E-1
8.315831954E1,-2.695514679E0,8.590831757E0,1.061216831E0
8.316067282E1,-2.676970243E0,8.524430275E0,1.115055323E0
8.316302610E1,-2.662613392E0,8.452646255E0,1.158724308E0
8.316537943E1,-2.653640270E0,8.400602341E0,1.231107235E0
8.316773271E1,-2.635694027E0,8.362915039E0,1.289133191E0
8.317008599E1,-2.645265341E0,8.296514511E0,1.351944804E0
8.317243928E1,-2.627319336E0,8.301898003E0,1.414756417E0
8.317479256E1,-2.595614433E0,8.279166222E0,1.521237016E0
8.317714584E1,-2.572882652E0,8.270193100E0,1.603191137E0
8.317949912E1,-2.583650351E0,8.260622025E0,1.684547186E0
8.318185240E1,-2.545963287E0,8.280363083E0,1.685145378E0
8.318420568E1,-2.523231506E0,8.314460754E0,1.728216171E0
8.318655896E1,-2.529213428E0,8.343173981E0,1.766501307E0
8.318891224E1,-2.492124796E0,8.386843681E0,1.809572101E0
8.319126552E1,-2.474776745E0,8.463413239E0,1.838286042E0
8.319361881E1,-2.441875458E0,8.487939835E0,1.833500385E0
8.319597214E1,-2.395215511E0,8.493324280E0,1.882553220E0
8.319832542E1,-2.343769789E0,8.532207489E0,1.896910191E0
8.320067870E1,-2.282752752E0,8.551948547E0,1.936391711E0
8.320303198E1,-2.244467735E0,8.566903114E0,1.931606054E0
8.320538526E1,-2.188236237E0,8.586644173E0,1.951945066E0
8.320773855E1,-2.155334949E0,8.601598740E0,1.971087694E0
8.321009183E1,-2.137388945E0,8.639883995E0,1.999801517E0
8.321244511E1,-2.133201361E0,8.645866394E0,2.057827473E0
8.321479839E1,-2.134995937E0,8.636295319E0,2.148754835E0
8.321715167E1,-2.154736757E0,8.617152214E0,2.225325108E0
8.321950495E1,-2.149951220E0,8.593822479E0,2.249253273E0
8.322185823E1,-2.179263115E0,8.612366676E0,2.273181438E0
8.322421157E1,-2.240878344E0,8.635697365E0,2.252842426E0
8.322656485E1,-2.288734913E0,8.645268440E0,2.252244234E0
8.322891813E1,-2.322234392E0,8.645268440E0,2.280359983E0
8.323127141E1,-2.389233351E0,8.673383713E0,2.307877541E0
8.323362469E1,-2.427518606E0,8.668598175E0,2.326421738E0
8.323597797E1,-2.504687071E0,8.687142372E0,2.382653236E0
8.323833125E1,-2.533999205E0,8.706285477E0,2.453839540E0
8.324068454E1,-2.573480844E0,8.715856552E0,2.520838737E0
8.324303782E1,-2.617149830E0,8.739784241E0,2.581855536E0
8.324539110E1,-2.657229662E0,8.806783676E0,2.677568436E0
8.324774438E1,-2.649452925E0,8.855237961E0,2.754138947E0
8.325009766E1,-2.651845694E0,8.898907661E0,2.854637384E0
8.325245099E1,-2.626122952E0,8.938388824E0,3.007778168E0
8.325480428E1,-2.604587555E0,9.034700394E0,3.084348440E0
8.325715756E1,-2.563909531E0,9.126225471E0,3.146561861E0
8.325951084E1,-2.504088879E0,9.251250267E0,3.180061340E0
8.326186412E1,-2.482553482E0,9.381061554E0,3.236890793E0
8.326421740E1,-2.475374937E0,9.524630547E0,3.284149170E0
8.326657068E1,-2.415554523E0,9.649655342E0,3.327219963E0
8.326892396E1,-2.384447813E0,9.808179855E0,3.350549936E0
8.327127724E1,-2.358724833E0,9.995418549E0,3.387638569E0
8.327363052E1,-2.394019127E0,1.021017456E1,3.381058455E0
8.327598381E1,-2.372483730E0,1.039681435E1,3.403790236E0
8.327833709E1,-2.379063845E0,1.056849957E1,3.402593851E0
8.328069037E1,-2.395215511E0,1.072163963E1,3.420539856E0
8.328304370E1,-2.405983210E0,1.084606647E1,3.443271875E0
8.328539698E1,-2.406581402E0,1.091785145E1,3.418745279E0
8.328775026E1,-2.406581402E0,1.100399303E1,3.384647608E0
8.329010355E1,-2.444866419E0,1.111286640E1,3.311068296E0
8.329245683E1,-2.506481647E0,1.122173977E1,3.251846075E0
8.329481011E1,-2.572882652E0,1.135932732E1,3.178266764E0
8.329716339E1,-2.663809776E0,1.146341515E1,3.147160053E0
8.329951667E1,-2.744567633E0,1.159621716E1,3.082553864E0
8.330186995E1,-2.849851847E0,1.175234795E1,3.041875839E0
8.330422323E1,-2.940778971E0,1.186600780E1,3.010769129E0
8.330657651E1,-3.016751051E0,1.196112251E1,2.965903759E0
8.330892980E1,-3.078964472E0,1.206580830E1,2.940180779E0
8.331128313E1,-3.121437073E0,1.215613747E1,2.891128063E0
8.331363641E1,-3.184248686E0,1.226022530E1,2.874976397E0
8.331598969E1,-3.242274761E0,1.236969662E1,2.873181820E0
8.331834297E1,-3.295515060E0,1.249831104E1,2.866601467E0
8.332069625E1,-3.329014540E0,1.258864021E1,2.841476917E0
8.332304954E1,-3.347558975E0,1.261675549E1,2.802593470E0
8.332540282E1,-3.342773199E0,1.258804131E1,2.817548752E0
8.332775610E1,-3.304488182E0,1.252164078E1,2.823530674E0
8.333010938E1,-3.260818958E0,1.244088268E1,2.815155745E0
8.333246266E1,-3.192623615E0,1.232662582E1,2.783450842E0
8.333481599E1,-3.100499868E0,1.215553856E1,2.752344131E0
8.333716922E1,-3.027518749E0,1.197368431E1,2.745165825E0
8.333952256E1,-2.906681299E0,1.182174015E1,2.694916487E0
8.334187584E1,-2.810370207E0,1.164586735E1,2.717050076E0
8.334422912E1,-2.694916487E0,1.149870968E1,2.685943365E0
8.334658240E1,-2.584248543E0,1.140419292E1,2.659622431E0
8.334893568E1,-2.478964329E0,1.130010509E1,2.676372051E0
8.335128896E1,-2.312064886E0,1.115832996E1,2.703889608E0
8.335364224E1,-2.191825628E0,1.103509998E1,2.706282377E0
8.335599553E1,-2.038086653E0,1.080179977E1,2.705684185E0
8.335834881E1,-1.850848317E0,1.060319519E1,2.705085993E0
8.336070209E1,-1.725823283E0,1.041775131E1,2.688934565E0
8.336305537E1,-1.610369682E0,1.027059269E1,2.667997360E0
8.336540870E1,-1.514656782E0,1.017607689E1,2.669791937E0
8.336776198E1,-1.437488198E0,1.007139015E1,2.666800737E0
8.337011526E1,-1.370489120E0,1.000020409E1,2.659024239E0
8.337246854E1,-1.336989641E0,9.943374634E0,2.688336134E0
8.337482183E1,-1.312463164E0,9.857831001E0,2.679961443E0
8.337717511E1,-1.283151150E0,9.776474953E0,2.671586514E0
8.337952839E1,-1.244267821E0,9.704689980E0,2.672184706E0
8.338188167E1,-1.224527001E0,9.632905960E0,2.654238462E0
8.338423495E1,-1.228116274E0,9.565906525E0,2.625524759E0
8.338658823E1,-1.236491084E0,9.518050194E0,2.616551638E0
8.338894151E1,-1.220937729E0,9.455837250E0,2.573480844E0
8.339129480E1,-1.196411371E0,9.364909172E0,2.545365095E0
8.339364808E1,-1.227517962E0,9.259625435E0,2.507678032E0
8.339600141E1,-1.206580877E0,9.135198593E0,2.465205431E0
8.339835469E1,-1.176670551E0,9.005986214E0,2.443071842E0
8.340070797E1,-1.161117196E0,8.901300430E0,2.419741869E0
8.340306125E1,-1.130608678E0,8.767302513E0,2.421536446E0
8.340541454E1,-1.091725349E0,8.653044701E0,2.427518606E0
8.340776782E1,-1.052842021E0,8.566903114E0,2.447857618E0
8.341012110E1,-9.906286001E-1,8.477172852E0,2.464009047E0
8.341247438E1,-9.373882413E-1,8.362915039E0,2.465205431E0
8.341482766E1,-8.656035662E-1,8.272585869E0,2.462214470E0
8.341718094E1,-7.890332937E-1,8.197212219E0,2.473580360E0
8.341953428E1,-7.172485590E-1,8.145168304E0,2.460419893E0
8.342188750E1,-6.358926296E-1,8.102695465E0,2.447857618E0
8.342424084E1,-5.647061467E-1,8.065009117E0,2.453839540E0
8.342659412E1,-4.977070987E-1,7.984848976E0,2.479562521E0
8.342894740E1,-4.462614357E-1,7.937591076E0,2.523829699E0
8.343130068E1,-3.607180119E-1,7.895716667E0,2.558525562E0
8.343365396E1,-3.092723191E-1,7.867600918E0,2.602792740E0
8.343600724E1,-2.524427772E-1,7.844869137E0,2.623729944E0
8.343836053E1,-2.099701911E-1,7.831110477E0,2.662613392E0
8.344071381E1,-1.914258152E-1,7.831110477E0,2.658426046E0
8.344306709E1,-1.728814393E-1,7.831708431E0,2.715853691E0
8.344542037E1,-1.453639716E-1,7.865208149E0,2.725425005E0
8.344777365E1,-1.082752272E-1,7.904091358E0,2.745165825E0
8.345012698E1,-1.190429255E-1,7.975875854E0,2.797209740E0
8.345248026E1,-1.345962733E-1,8.062017441E0,2.820539713E0
8.345483354E1,-1.118644550E-1,8.148159027E0,2.843869686E0
8.345718683E1,-1.417747438E-1,8.258229256E0,2.852244616E0
8.345954011E1,-1.525424421E-1,8.401200294E0,2.831905603E0
8.346189339E1,-1.776670814E-1,8.496912956E0,2.864208698E0
8.346424667E1,-2.027917206E-1,8.620741844E0,2.872583628E0
8.346659995E1,-2.327020019E-1,8.764310837E0,2.871387243E0
8.346895323E1,-2.913261652E-1,8.907281876E0,2.898306370E0
8.347130651E1,-3.164508045E-1,9.046066284E0,2.901895761E0
8.347365980E1,-3.403790295E-1,9.159725189E0,2.823530674E0
8.347601308E1,-3.786641955E-1,9.283554077E0,2.784049034E0
8.347836636E1,-4.450650215E-1,9.425926208E0,2.695514679E0
8.348071969E1,-5.078766346E-1,9.577870369E0,2.669791937E0
8.348307297E1,-5.838487148E-1,9.686744690E0,2.624328136E0
8.348542625E1,-6.233302951E-1,9.811170578E0,2.627917528E0
8.348777954E1,-7.052844763E-1,9.944570541E0,2.615953445E0
8.349013282E1,-7.393822074E-1,1.008275604E1,2.604587555E0
8.349248610E1,-8.207381964E-1,1.020598698E1,2.578266382E0
8.349483938E1,-8.787640929E-1,1.032443142E1,2.552543640E0
8.349719266E1,-9.361918569E-1,1.042911720E1,2.541775942E0
8.349954594E1,-9.840483069E-1,1.050030422E1,2.516651154E0
8.350189922E1,-1.031306505E0,1.055653572E1,2.457428932E0
8.350425256E1,-1.058824062E0,1.059422207E1,2.404188633E0
8.350660584E1,-1.101296663E0,1.060319519E1,2.389233351E0
8.350895912E1,-1.144367456E0,1.062712383E1,2.398206472E0
8.351131240E1,-1.188036442E0,1.064088249E1,2.401795626E0
8.351366568E1,-1.225723386E0,1.062173939E1,2.411366940E0
8.351601896E1,-1.250249863E0,1.063071251E1,2.429911375E0
8.351837224E1,-1.264606714E0,1.062173939E1,2.477767944E0
8.352072552E1,-1.298106313E0,1.064028454E1,2.477169752E0
8.352307881E1,-1.307677627E0,1.064028454E1,2.486740828E0
8.352543209E1,-1.355534077E0,1.064925671E1,2.495713949E0
8.352778537E1,-1.374078393E0,1.063968563E1,2.485544443E0
8.353013865E1,-1.411167145E0,1.064387321E1,2.441875458E0
8.353249193E1,-1.439880967E0,1.064806080E1,2.431705952E0
8.353484526E1,-1.472782373E0,1.066241741E1,2.421536446E0
8.353719855E1,-1.514656782E0,1.064267731E1,2.392822742E0
8.353955183E1,-1.537986755E0,1.062293625E1,2.373081923E0
8.354190511E1,-1.557129383E0,1.061336517E1,2.392224550E0
8.354425839E1,-1.604387641E0,1.062712383E1,2.376671076E0
8.354661167E1,-1.636690736E0,1.062652493E1,2.333600283E0
8.354896495E1,-1.669592023E0,1.060259724E1,2.323430777E0
8.355131823E1,-1.697109461E0,1.059721375E1,2.265404940E0
8.355367151E1,-1.719841242E0,1.052961636E1,2.251047850E0
8.355602480E1,-1.709073544E0,1.042971611E1,2.242672920E0
8.355837808E1,-1.698904037E0,1.032921696E1,2.248056889E0
8.356073136E1,-1.677368641E0,1.021436119E1,2.172683001E0
8.356308469E1,-1.675574064E0,1.015155029E1,2.101496458E0
8.356543797E1,-1.688734531E0,1.006062317E1,2.067996979E0
8.356779125E1,-1.692323804E0,9.969695091E0,2.054238319E0
8.357014454E1,-1.691127419E0,9.936196327E0,2.030908108E0
8.357249782E1,-1.676172256E0,9.878767967E0,2.012363911E0
8.357485110E1,-1.670788407E0,9.811769485E0,2.012962103E0
8.357720438E1,-1.636690736E0,9.739984512E0,1.984846354E0
8.357955766E1,-1.559522152E0,9.635298729E0,1.986641049E0
8.358191094E1,-1.511067510E0,9.568898201E0,1.954337835E0
8.358426422E1,-1.434497118E0,9.497711182E0,1.970489502E0
8.358661750E1,-1.383051515E0,9.469595909E0,2.000399828E0
8.358897084E1,-1.340578914E0,9.432506561E0,2.048854351E0
8.359132412E1,-1.275374413E0,9.390632629E0,2.141576290E0
8.359367740E1,-1.210170031E0,9.382257462E0,2.214557409E0
8.359603068E1,-1.097109199E0,9.378668785E0,2.288136721E0
8.359838396E1,-1.036690354E0,9.370293617E0,2.389233351E0
8.360073724E1,-9.343972206E-1,9.362516403E0,2.520240545E0
8.360309052E1,-8.410771489E-1,9.397212982E0,2.579462767E0
8.360544381E1,-7.477570772E-1,9.427123070E0,2.648256540E0
8.360779709E1,-6.687939167E-1,9.452845573E0,2.749951363E0
8.361015037E1,-5.611169338E-1,9.487542152E0,2.784647465E0
8.361250365E1,-4.959124923E-1,9.512067795E0,2.861815929E0
8.361485693E1,-4.307080805E-1,9.527621269E0,2.901297569E0
8.361721026E1,-3.511467278E-1,9.533603668E0,2.979064226E0
8.361956354E1,-2.853440940E-1,9.505488396E0,3.013760090E0
8.362191683E1,-2.422732860E-1,9.491728783E0,3.009572744E0
8.362427011E1,-2.285145670E-1,9.458827972E0,3.043670416E0
8.362662339E1,-1.860419661E-1,9.449854851E0,3.063411236E0
8.362897667E1,-1.710868180E-1,9.401998520E0,3.078366280E0
8.363132995E1,-1.704886109E-1,9.344570160E0,3.074178934E0
8.363368323E1,-1.513460279E-1,9.330213547E0,3.050848961E0
8.363603651E1,-1.369891018E-1,9.320642471E0,3.046063185E0
8.363838980E1,-1.465603858E-1,9.315856934E0,3.050848961E0
8.364074308E1,-1.268195957E-1,9.301499367E0,3.017349243E0
8.364309636E1,-1.172483116E-1,9.306285858E0,3.003590584E0
8.364544969E1,-9.332008660E-2,9.311669350E0,2.998805046E0
8.364780297E1,-6.939185411E-2,9.297312737E0,2.999403238E0
8.365015625E1,-4.546362907E-2,9.326025963E0,2.956332445E0
8.365250954E1,-4.486542568E-2,9.340383530E0,2.918047190E0
8.365486282E1,-3.529413417E-2,9.326025963E0,2.927618504E0
8.365721610E1,-4.965107143E-2,9.326025963E0,2.932404041E0
8.365956938E1,-4.486542568E-2,9.345169067E0,2.913261652E0
8.366192266E1,-5.922235921E-2,9.368498802E0,2.907877684E0
8.366427594E1,-6.939185411E-2,9.397212982E0,2.912065268E0
8.366662922E1,-1.166501045E-1,9.425328255E0,2.897109985E0
8.366898250E1,-1.686939895E-1,9.453444481E0,2.867199659E0
8.367133579E1,-1.830509305E-1,9.500701904E0,2.837887764E0
8.367368912E1,-2.344966233E-1,9.543174744E0,2.779263496E0
8.367604240E1,-2.751746178E-1,9.551549911E0,2.668595552E0
8.367839568E1,-2.787638307E-1,9.560523033E0,2.581257343E0
8.368074896E1,-3.248256743E-1,9.592825890E0,2.460419893E0
8.368310224E1,-3.463610709E-1,9.586843491E0,2.355135679E0
8.368545553E1,-3.403790295E-1,9.586245537E0,2.254039049E0
8.368780881E1,-3.577269912E-1,9.600004196E0,2.162513494E0
8.369016209E1,-3.613162339E-1,9.608977318E0,2.090728760E0
8.369251537E1,-3.840480447E-1,9.617950439E0,2.013560295E0
8.369486865E1,-3.499503136E-1,9.627521515E0,1.947159410E0
8.369722198E1,-3.200400174E-1,9.646066666E0,1.851446509E0
8.369957521E1,-2.859423161E-1,9.665208817E0,1.755733609E0
8.370192854E1,-2.464607358E-1,9.741181374E0,1.616949916E0
8.370428183E1,-1.836491376E-1,9.808777809E0,1.482353687E0
8.370663511E1,-1.058823988E-1,9.884750366E0,1.319641709E0
8.370898839E1,-4.247260094E-2,9.975079536E0,1.166501045E0
8.371134167E1,2.991028316E-2,1.007557774E1,1.027717352E0
8.371369495E1,1.070788130E-1,1.017069244E1,8.847461939E-1
8.371604823E1,2.171486616E-1,1.025743294E1,7.800601721E-1
8.371840151E1,3.170489967E-1,1.033878803E1,6.849454641E-1
8.372075480E1,4.313062727E-1,1.040159988E1,6.334998012E-1
8.372310808E1,5.359922647E-1,1.044526863E1,5.629115105E-1
8.372546136E1,6.646065116E-1,1.046560764E1,5.210371017E-1
8.372781464E1,7.549355626E-1,1.047099209E1,4.887340367E-1
8.373016797E1,8.644071817E-1,1.046740246E1,4.666004181E-1
8.373252125E1,9.457631707E-1,1.043928719E1,4.342973232E-1
8.373487454E1,1.050449133E0,1.044467068E1,3.834498227E-1
8.373722782E1,1.161715388E0,1.043509960E1,2.739782035E-1
8.373958110E1,1.286740422E0,1.045484066E1,1.800599098E-1
8.374193438E1,1.411167145E0,1.048893833E1,7.597211748E-2
8.374428766E1,1.554736495E0,1.052303600E1,-3.230310604E-2
8.374664094E1,1.688734531E0,1.058106136E1,-1.651047617E-1
8.374899422E1,1.837089539E0,1.066301632E1,-3.074777126E-1
8.375134750E1,2.013560295E0,1.074018478E1,-4.492524564E-1
8.375370078E1,2.176272154E0,1.084128094E1,-5.916253924E-1
8.375605412E1,2.343769789E0,1.094297600E1,-7.244270444E-1
8.375840740E1,2.505883455E0,1.104885864E1,-8.572286963E-1
8.376076068E1,2.677568436E0,1.114516926E1,-9.804590940E-1
8.376311396E1,2.843869686E0,1.124207878E1,-1.083948612E0
8.376546724E1,3.029313564E0,1.130548859E1,-1.173081279E0
8.376782052E1,3.195614576E0,1.139701462E1,-1.276570916E0
8.377017381E1,3.368496180E0,1.143649578E1,-1.375274777E0
8.377252709E1,3.539582968E0,1.150409317E1,-1.464407444E0
8.377488037E1,3.697509289E0,1.149093246E1,-1.552941918E0
8.377723365E1,3.826721668E0,1.150588799E1,-1.633101463E0
8.377958693E1,3.978665829E0,1.150708389E1,-1.683350682E0
8.378194021E1,4.112065792E0,1.150349522E1,-1.710269928E0
8.378429355E1,4.220939159E0,1.152861977E1,-1.728216171E0
8.378664683E1,4.358526230E0,1.155314636E1,-1.759921074E0
8.378900011E1,4.487140656E0,1.160698414E1,-1.796411633E0
8.379135339E1,4.605585575E0,1.164646626E1,-1.804786444E0
8.379370667E1,4.746163845E0,1.171466160E1,-1.769492388E0
8.379605995E1,4.887938499E0,1.172124195E1,-1.748555183E0
8.379841323E1,5.006382942E0,1.173200989E1,-1.751546144E0
8.380076651E1,5.124229908E0,1.177089310E1,-1.735992789E0
8.380311980E1,5.233701229E0,1.178644657E1,-1.782054663E0
8.380547308E1,5.286343575E0,1.181037426E1,-1.819741607E0
8.380782636E1,5.357530117E0,1.187797165E1,-1.877169371E0
8.381017964E1,5.385645390E0,1.196351528E1,-1.911267042E0
8.381253297E1,5.356931686E0,1.204546928E1,-1.941177368E0
8.381488625E1,5.313860893E0,1.219741344E1,-2.009970903E0
8.381723954E1,5.266004562E0,1.233500099E1,-2.059622049E0
8.381959282E1,5.185246468E0,1.243908882E1,-2.138585329E0
8.382194610E1,5.109274387E0,1.257667542E1,-2.207378864E0
8.382429938E1,4.986044407E0,1.268495083E1,-2.286940336E0
8.382665266E1,4.839483738E0,1.275972652E1,-2.332403898E0
8.382900594E1,4.697110653E0,1.286740398E1,-2.388036966E0
8.383135922E1,4.554139614E0,1.293799210E1,-2.410170555E0
8.383371250E1,4.372285366E0,1.308455276E1,-2.413759947E0
8.383606578E1,4.171288013E0,1.323111248E1,-2.394019127E0
8.383841907E1,3.985246181E0,1.337288761E1,-2.397608280E0
8.384077240E1,3.784249067E0,1.351944828E1,-2.367697954E0
8.384312568E1,3.550350666E0,1.365583897E1,-2.348555326E0
8.384547896E1,3.329612732E0,1.382094383E1,-2.333600283E0
8.384783224E1,3.119642496E0,1.394836140E1,-2.308475733E0
8.385018552E1,2.900100946E0,1.401775360E1,-2.268994093E0
8.385253881E1,2.724228621E0,1.407877064E1,-2.248056889E0
8.385489209E1,2.515454769E0,1.417209053E1,-2.285743713E0
8.385723224E1,2.330609322E0,1.423669624E1,-2.350948334E0
8.385959865E1,2.112264156E0,1.433958817E1,-2.436491728E0
8.386195193E1,1.913659930E0,1.443769360E1,-2.502294302E0
8.386429214E1,1.710868239E0,1.450230026E1,-2.601596355E0
8.386665854E1,1.469193101E0,1.459023571E1,-2.677568436E0
8.386901183E1,1.243071318E0,1.464467239E1,-2.787040234E0
8.387135198E1,1.006780148E0,1.467039585E1,-2.881556749E0
8.387371839E1,7.896314859E-1,1.465364552E1,-2.923431158E0
8.387607167E1,5.916253924E-1,1.459920883E1,-2.959323406E0
8.387841183E1,4.271188378E-1,1.451127338E1,-2.980260611E0
8.388077823E1,2.620140910E-1,1.439522076E1,-2.962314367E0
8.388313151E1,1.106680483E-1,1.426481247E1,-2.901297569E0
8.388547167E1,-3.290131316E-2,1.415414429E1,-2.768495798E0
8.388783808E1,-1.435693651E-1,1.408714485E1,-2.611167669E0
8.389019136E1,-2.213360965E-1,1.403928852E1,-2.468196630E0
8.389254469E1,-2.656033039E-1,1.401117325E1,-2.343769789E0
8.389489797E1,-3.188436031E-1,1.402552986E1,-2.273181438E0
8.389725125E1,-3.056831062E-1,1.400698566E1,-2.191227436E0
8.389960454E1,-3.020938635E-1,1.402134228E1,-2.133799553E0
8.390195782E1,-2.225325108E-1,1.401775360E1,-2.056032896E0
8.390431110E1,-1.429711580E-1,1.403809261E1,-2.011765718E0
8.390666438E1,-6.819544733E-2,1.407697582E1,-1.986641049E0
8.390901766E1,1.196411345E-2,1.412602806E1,-1.962114573E0
8.391137094E1,7.298108935E-2,1.420798302E1,-1.966302037E0
8.391372422E1,9.511470050E-2,1.434257889E1,-1.966900229E0
