"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.792519730E-1,-2.950948477E0,8.349754333E0,4.457230568E0
2.816055140E-1,-2.903092146E0,8.312067986E0,4.462614059E0
2.839591080E-1,-2.879163742E0,8.279166222E0,4.448855400E0
2.863126500E-1,-2.845066071E0,8.236095428E0,4.430909157E0
2.886661910E-1,-2.811566591E0,8.236095428E0,4.416552544E0
2.910197330E-1,-2.778067112E0,8.212765694E0,4.412364960E0
2.933732750E-1,-2.735594511E0,8.227122307E0,4.384249210E0
2.957268160E-1,-2.706880569E0,8.218149185E0,4.384847641E0
2.980803580E-1,-2.687139750E0,8.194221497E0,4.371088982E0
3.004339000E-1,-2.650051117E0,8.194819450E0,4.390829563E0
3.027874410E-1,-2.621337175E0,8.170890808E0,4.396213531E0
3.051409830E-1,-2.598007202E0,8.171489716E0,4.424927235E0
3.074945250E-1,-2.569293261E0,8.166703224E0,4.401597023E0
3.098480660E-1,-2.531008244E0,8.138587952E0,4.421338081E0
3.122016080E-1,-2.522035122E0,8.167302132E0,4.416552544E0
3.145551500E-1,-2.502892494E0,8.139185905E0,4.421936035E0
3.169086910E-1,-2.493321180E0,8.153543472E0,4.431507587E0
3.192622330E-1,-2.489133835E0,8.153543472E0,4.441078663E0
3.216158270E-1,-2.465205431E0,8.153543472E0,4.427320004E0
3.239693680E-1,-2.450848579E0,8.149355888E0,4.441677094E0
3.263229100E-1,-2.451446772E0,8.130212784E0,4.461417675E0
3.286764520E-1,-2.422732830E0,8.102097511E0,4.471587181E0
3.310299930E-1,-2.418545485E0,8.097311974E0,4.500301361E0
3.333835350E-1,-2.423331022E0,8.073383331E0,4.529015064E0
3.357370770E-1,-2.404786825E0,8.069195747E0,4.553541660E0
3.380906180E-1,-2.423929453E0,8.069195747E0,4.586442947E0
3.404441600E-1,-2.419741869E0,8.083553314E0,4.605585575E0
3.427977020E-1,-2.410170555E0,8.088338852E0,4.605585575E0
3.451512430E-1,-2.391027927E0,8.097909927E0,4.587040901E0
3.475047850E-1,-2.353341103E0,8.084151268E0,4.592424870E0
3.498583270E-1,-2.325225353E0,8.070392609E0,4.631308079E0
3.522118680E-1,-2.291725874E0,8.070392609E0,4.607978344E0
3.545654620E-1,-2.252842426E0,8.066205025E0,4.584648132E0
3.569189520E-1,-2.218744755E0,8.056633949E0,4.546362877E0
3.592725460E-1,-2.194218397E0,8.032705307E0,4.503890514E0
3.616260870E-1,-2.173879385E0,7.989634991E0,4.451846600E0
3.639796290E-1,-2.164308071E0,7.941778183E0,4.452444553E0
3.663331710E-1,-2.182852507E0,7.917850018E0,4.447659016E0
3.686867120E-1,-2.187638044E0,7.869993687E0,4.466801643E0
3.710402540E-1,-2.167897224E0,7.855636597E0,4.462614059E0
3.733937960E-1,-2.205584288E0,7.841279984E0,4.452444553E0
3.757473370E-1,-2.239083767E0,7.869395256E0,4.427918434E0
3.781008790E-1,-2.271985054E0,7.921439171E0,4.398007870E0
3.804544210E-1,-2.329412937E0,7.972885132E0,4.344169617E0
3.828079620E-1,-2.372483730E0,8.020741463E0,4.362115860E0
3.851615040E-1,-2.410768747E0,8.081758499E0,4.337589264E0
3.875150460E-1,-2.434697151E0,8.129614830E0,4.302893162E0
3.898685870E-1,-2.490928411E0,8.166703224E0,4.263411522E0
3.922221290E-1,-2.510071039E0,8.152346611E0,4.263411522E0
3.945756710E-1,-2.529213428E0,8.181060791E0,4.258028030E0
3.969292120E-1,-2.542972326E0,8.161319733E0,4.238885403E0
3.992828060E-1,-2.523231506E0,8.137392044E0,4.229912281E0
4.016363480E-1,-2.494517565E0,8.128418922E0,4.211368084E0
4.039898890E-1,-2.489133835E0,8.090133667E0,4.187439442E0
4.063434310E-1,-2.436491728E0,8.081160545E0,4.183850288E0
4.086969730E-1,-2.393420935E0,8.033304214E0,4.150949001E0
4.110505140E-1,-2.373081923E0,7.961519241E0,4.113262177E0
4.134040560E-1,-2.338385820E0,7.904091358E0,4.076173306E0
4.157575980E-1,-2.327618122E0,7.841877937E0,4.038486481E0
4.181111390E-1,-2.303091764E0,7.789236069E0,4.000799656E0
4.204646810E-1,-2.312064886E0,7.741379261E0,3.996013880E0
4.228182230E-1,-2.282154560E0,7.727022648E0,3.939184189E0
4.251717640E-1,-2.243869543E0,7.727620602E0,3.944568157E0
4.275253060E-1,-2.200200319E0,7.674978733E0,3.897309780E0
4.298788480E-1,-2.151147604E0,7.646264553E0,3.826721668E0
4.322324410E-1,-2.098505497E0,7.594220638E0,3.832105398E0
4.345859830E-1,-2.083550215E0,7.551149845E0,3.794418573E0
4.369395250E-1,-1.997408748E0,7.503891945E0,3.767499208E0
4.392930660E-1,-1.978266120E0,7.489534855E0,3.782454491E0
4.416466080E-1,-1.944168448E0,7.465606689E0,3.754338741E0
4.440001500E-1,-1.929213285E0,7.408178806E0,3.725624800E0
4.463536910E-1,-1.914258122E0,7.336992264E0,3.745963812E0
4.487072330E-1,-1.866999865E0,7.289734364E0,3.751945972E0
4.510607750E-1,-1.842473388E0,7.223333359E0,3.766901016E0
4.534143160E-1,-1.852044702E0,7.213762283E0,3.766901016E0
4.557678580E-1,-1.828116536E0,7.185048103E0,3.762713671E0
4.581214000E-1,-1.724626899E0,7.186244488E0,3.802195072E0
4.604749410E-1,-1.616351724E0,7.187440872E0,3.856631994E0
4.628284830E-1,-1.619342685E0,7.239484787E0,3.711866140E0
4.651820250E-1,-1.633699656E0,7.286743164E0,3.716053486E0
4.675355660E-1,-1.527817249E0,7.269993305E0,3.885943890E0
4.698891080E-1,-1.383051515E0,7.367500782E0,3.964308977E0
4.722426500E-1,-1.306481123E0,7.510472298E0,3.835096598E0
4.745962430E-1,-1.264008522E0,7.616354465E0,3.791427374E0
4.769497850E-1,-1.204187989E0,7.665407181E0,3.849453449E0
4.793033270E-1,-1.091725349E0,7.771887779E0,3.898506403E0
4.816568680E-1,-9.702895880E-1,7.921439171E0,3.927818298E0
4.840104100E-1,-8.584251404E-1,8.060821533E0,3.947559118E0
4.863639520E-1,-7.962117195E-1,8.090133667E0,3.900300980E0
4.887174930E-1,-6.849454641E-1,8.154141426E0,3.997808456E0
4.910710350E-1,-6.191428304E-1,8.130811691E0,4.061218262E0
4.934245770E-1,-6.221339107E-1,8.035098076E0,4.018745422E0
4.957781180E-1,-6.364908218E-1,7.949554920E0,4.071387768E0
4.981316600E-1,-5.850451589E-1,7.788039684E0,4.212564468E0
5.004852020E-1,-6.263213158E-1,7.525427341E0,4.286143780E0
5.028387430E-1,-7.202396393E-1,7.375875950E0,4.352544308E0
5.051922850E-1,-8.350951076E-1,7.470392227E0,4.335794449E0
5.075458270E-1,-9.583254457E-1,7.712665558E0,4.179064751E0
5.098993680E-1,-1.071386337E0,7.892127514E0,4.027120590E0
5.122529100E-1,-1.133001566E0,8.024929047E0,3.943969965E0
5.146064520E-1,-1.219741344E0,8.115258217E0,3.946960926E0
5.169600460E-1,-1.248455167E0,8.157731056E0,3.932005882E0
5.193135870E-1,-1.393221021E0,8.117650986E0,3.833899975E0
5.216671290E-1,-1.506281853E0,8.097311974E0,3.813561201E0
5.240206710E-1,-1.633101463E0,8.081160545E0,3.744767427E0
5.263742120E-1,-1.680359721E0,8.075776100E0,3.728615999E0
5.287277540E-1,-1.777867198E0,8.026723862E0,3.641277790E0
5.310812960E-1,-1.917249203E0,8.000402451E0,3.476771355E0
5.334348370E-1,-2.179263115E0,7.939385414E0,3.320041418E0
5.357883790E-1,-2.443670034E0,7.893323898E0,3.249453068E0
5.381419210E-1,-2.745165825E0,7.913662910E0,3.105883837E0
5.404954620E-1,-3.055634499E0,7.933403492E0,2.952144861E0
5.428358790E-1,-3.342773199E0,7.987242222E0,2.813361168E0
5.452025460E-1,-3.711267948E0,8.078168869E0,2.659024239E0
5.475560870E-1,-4.139583111E0,8.294121742E0,2.627319336E0
5.498965560E-1,-4.437489510E0,8.852247238E0,2.810370207E0
5.522631710E-1,-4.620540619E0,9.562317848E0,2.793022156E0
5.546167640E-1,-4.707280159E0,9.817750931E0,2.415554523E0
5.569571810E-1,-4.790431023E0,9.937990189E0,1.933998942E0
5.593238480E-1,-4.871787071E0,9.988240242E0,1.634896040E0
5.616773890E-1,-4.920839787E0,9.976874352E0,1.460818172E0
5.640309310E-1,-4.960919380E0,9.885348320E0,1.341177106E0
5.663844730E-1,-5.085346222E0,9.710672379E0,1.240080357E0
5.687380140E-1,-5.243272781E0,9.531808853E0,1.157527924E0
5.710915560E-1,-5.401797295E0,9.353543282E0,1.122832060E0
5.734450980E-1,-5.642275810E0,9.212367058E0,1.091725349E0
5.757986390E-1,-5.891727448E0,9.071190834E0,1.065404296E0
5.781390560E-1,-6.132206440E0,8.916254997E0,1.096511006E0
5.805057230E-1,-6.354738712E0,8.823533058E0,1.137188911E0
5.828592640E-1,-6.525227547E0,8.773882866E0,1.173081279E0
5.851996810E-1,-6.675975323E0,8.633902550E0,1.195813060E0
5.875663480E-1,-6.722635269E0,8.556734085E0,1.234098315E0
5.899198890E-1,-6.785446644E0,8.480163574E0,1.291526079E0
5.922734310E-1,-6.767500877E0,8.419146538E0,1.406979680E0
5.946270250E-1,-6.711867332E0,8.358129501E0,1.552941918E0
5.969805660E-1,-6.600601196E0,8.360522270E0,1.717448473E0
5.993341080E-1,-6.489335060E0,8.314460754E0,1.887338877E0
6.016876500E-1,-6.326622963E0,8.355736732E0,2.071586132E0
6.040411910E-1,-6.172883987E0,8.353343964E0,2.231905222E0
6.063947330E-1,-6.014359951E0,8.384450912E0,2.392224550E0
6.087482750E-1,-5.857031822E0,8.449056625E0,2.581257343E0
6.111018160E-1,-5.698507309E0,8.489734650E0,2.723032236E0
6.134553580E-1,-5.573482037E0,8.568697929E0,2.867797852E0
6.158089000E-1,-5.423930645E0,8.623134613E0,2.970689297E0
6.181624410E-1,-5.293521881E0,8.682954788E0,3.096312523E0
6.205159830E-1,-5.191228867E0,8.703892708E0,3.179463148E0
6.228695250E-1,-5.121238708E0,8.723632812E0,3.257229805E0
6.252230660E-1,-5.079962254E0,8.734400749E0,3.339184046E0
6.275766080E-1,-5.018945694E0,8.725427628E0,3.383451223E0
6.299301500E-1,-4.953741074E0,8.717052460E0,3.431905985E0
6.322836910E-1,-4.920839787E0,8.693722725E0,3.476173162E0
6.346372330E-1,-4.920839787E0,8.674580574E0,3.504886866E0
6.369908270E-1,-4.889134884E0,8.689535141E0,3.567698479E0
6.393443680E-1,-4.879563808E0,8.689535141E0,3.558127165E0
6.416978580E-1,-4.878965378E0,8.665607452E0,3.548556089E0
6.440514520E-1,-4.864010334E0,8.660821915E0,3.486342669E0
6.464049930E-1,-4.834099770E0,8.641080856E0,3.439084291E0
6.487585350E-1,-4.827519894E0,8.635697365E0,3.329014540E0
6.511120770E-1,-4.793421745E0,8.583054543E0,3.281756163E0
6.534656180E-1,-4.725226402E0,8.573483467E0,3.172882795E0
6.558191600E-1,-4.704887390E0,8.525627136E0,3.101696253E0
6.581727020E-1,-4.618147850E0,8.497511864E0,3.035893679E0
6.605262430E-1,-4.530211449E0,8.420941353E0,2.937189817E0
6.628797850E-1,-4.447061062E0,8.397610664E0,2.823530674E0
6.652333270E-1,-4.317250252E0,8.355138779E0,2.734398127E0
6.675868680E-1,-4.173082829E0,8.336593628E0,2.621337175E0
6.699404100E-1,-4.015754700E0,8.328219414E0,2.541775942E0
6.722939520E-1,-3.838685751E0,8.319844246E0,2.438884497E0
6.746474930E-1,-3.675375462E0,8.320442200E0,2.331207514E0
6.770010350E-1,-3.527020693E0,8.307282448E0,2.237289190E0
6.793545770E-1,-3.373879910E0,8.327022552E0,2.167299032E0
6.817081180E-1,-3.212364435E0,8.337790489E0,2.121835470E0
6.840617120E-1,-3.065205812E0,8.338987350E0,2.094916344E0
6.864152540E-1,-2.941377163E0,8.330612183E0,2.063211441E0
6.887687960E-1,-2.833101988E0,8.322834969E0,2.127219439E0
6.911223370E-1,-2.720041037E0,8.314460754E0,2.172084808E0
6.934758790E-1,-2.611765862E0,8.320442200E0,2.226521492E0
6.958294210E-1,-2.532204628E0,8.321639061E0,2.261217356E0
6.981829620E-1,-2.467598438E0,8.356334686E0,2.377269268E0
7.005365040E-1,-2.402992249E0,8.362317085E0,2.468794823E0
7.028900460E-1,-2.385644197E0,8.405985832E0,2.545963287E0
7.052435870E-1,-2.364706993E0,8.487939835E0,2.665604353E0
7.075971290E-1,-2.377269268E0,8.574680328E0,2.799004316E0
7.099506710E-1,-2.422134638E0,8.666205406E0,2.865405083E0
7.123042120E-1,-2.486142635E0,8.771489143E0,2.968894720E0
7.146577540E-1,-2.620738983E0,8.875576973E0,3.028715372E0
7.170112960E-1,-2.746362209E0,8.984451294E0,3.098107100E0
7.193648370E-1,-2.927618504E0,9.059824944E0,3.118446112E0
7.217183790E-1,-3.123231649E0,9.148359299E0,3.139383316E0
7.240719730E-1,-3.350549936E0,9.199206352E0,3.130410194E0
7.264255140E-1,-3.569493294E0,9.239884377E0,3.093321562E0
7.287790560E-1,-3.791427374E0,9.265607834E0,3.028116941E0
7.311325980E-1,-4.003790379E0,9.268000603E0,2.991028309E0
7.334861390E-1,-4.215555191E0,9.256035805E0,2.897109985E0
7.358396810E-1,-4.408177376E0,9.244071960E0,2.803191662E0
7.381932230E-1,-4.578666210E0,9.256634712E0,2.743371248E0
7.405467640E-1,-4.738387108E0,9.240483284E0,2.683550596E0
7.429003060E-1,-4.869394302E0,9.224330902E0,2.594418049E0
7.452538480E-1,-4.986642361E0,9.255437851E0,2.468196630E0
7.476073890E-1,-5.099104881E0,9.287142754E0,2.370090723E0
7.499609310E-1,-5.154139996E0,9.281759262E0,2.283350945E0
7.523144730E-1,-5.238486767E0,9.318249702E0,2.181057930E0
7.546680140E-1,-5.308476925E0,9.355338097E0,2.093719721E0
7.570215560E-1,-5.330610752E0,9.354740143E0,2.016551256E0
7.593750980E-1,-5.347958565E0,9.382257462E0,1.881955028E0
7.617286390E-1,-5.356333256E0,9.415159225E0,1.790429592E0
7.640821810E-1,-5.313262463E0,9.434301376E0,1.742573142E0
7.664357230E-1,-5.298307419E0,9.434301376E0,1.690529227E0
7.687892640E-1,-5.221737385E0,9.415757179E0,1.663011789E0
7.711428580E-1,-5.145765305E0,9.397212982E0,1.654636860E0
7.734964000E-1,-5.060221672E0,9.374481201E0,1.665404558E0
7.758499410E-1,-4.961517811E0,9.380462646E0,1.714457393E0
7.782034830E-1,-4.853242397E0,9.348159790E0,1.764706731E0
7.805570250E-1,-4.744967461E0,9.363713264E0,1.828116536E0
7.829105660E-1,-4.684548378E0,9.364909172E0,1.905883193E0
7.852641080E-1,-4.619942188E0,9.380462646E0,1.974078655E0
7.876176500E-1,-4.582853794E0,9.404989243E0,2.031506538E0
7.899711910E-1,-4.532604218E0,9.420542717E0,2.147558212E0
7.923247330E-1,-4.519443989E0,9.454640388E0,2.195414782E0
7.946782750E-1,-4.515854359E0,9.483354568E0,2.257628202E0
7.970318160E-1,-4.512863636E0,9.503094673E0,2.362912416E0
7.993853580E-1,-4.529613495E0,9.513264656E0,2.472982168E0
8.017389000E-1,-4.564309120E0,9.504291534E0,2.568096876E0
8.040924410E-1,-4.603192329E0,9.504291534E0,2.664407969E0
8.064459830E-1,-4.633700848E0,9.523433685E0,2.764308453E0
8.087995250E-1,-4.701896667E0,9.528220177E0,2.859423161E0
8.111530660E-1,-4.774279594E0,9.533005714E0,2.949153900E0
8.135066080E-1,-4.860421181E0,9.527621269E0,3.024527788E0
8.158602020E-1,-4.979464054E0,9.536594391E0,3.032304525E0
8.182137430E-1,-5.050052166E0,9.531210899E0,3.036491871E0
8.205672850E-1,-5.187041283E0,9.529416084E0,2.981456995E0
8.229208270E-1,-5.299503803E0,9.527621269E0,2.912663460E0
8.252743680E-1,-5.434698582E0,9.501898766E0,2.796013355E0
8.276279100E-1,-5.532206059E0,9.438488960E0,2.699103832E0
8.299814520E-1,-5.633901119E0,9.388837814E0,2.582453728E0
8.323349930E-1,-5.693721294E0,9.311071396E0,2.471785784E0
8.346885350E-1,-5.746961594E0,9.223732948E0,2.322832584E0
8.370420770E-1,-5.782256126E0,9.126823425E0,2.212762833E0
8.393956180E-1,-5.803193092E0,9.030512810E0,2.098505497E0
8.417491600E-1,-5.762515068E0,8.915657043E0,1.989632010E0
8.441027020E-1,-5.740979671E0,8.814560890E0,1.894517303E0
8.464562430E-1,-5.696712494E0,8.757730484E0,1.833500385E0
8.488097850E-1,-5.633302689E0,8.700303078E0,1.786840320E0
8.511633270E-1,-5.603392601E0,8.652446747E0,1.739582062E0
8.535168680E-1,-5.526223660E0,8.623732567E0,1.668993831E0
8.558704100E-1,-5.459823132E0,8.633902550E0,1.640878081E0
8.582240040E-1,-5.407180786E0,8.644071579E0,1.617548108E0
8.605775460E-1,-5.355136871E0,8.624929428E0,1.613958836E0
8.629310870E-1,-5.260022163E0,8.669196129E0,1.595414519E0
8.652846290E-1,-5.222933769E0,8.693722725E0,1.634297848E0
8.676381710E-1,-5.166702271E0,8.708678246E0,1.649253011E0
8.699917120E-1,-5.120042324E0,8.742775917E0,1.673779488E0
8.723452540E-1,-5.044668198E0,8.800801277E0,1.669592023E0
8.746987960E-1,-4.980062008E0,8.840283394E0,1.737787485E0
8.770523370E-1,-4.909473896E0,8.879166603E0,1.767099500E0
8.794058790E-1,-4.820939541E0,8.899505615E0,1.820937991E0
8.817594210E-1,-4.736592293E0,8.938986778E0,1.860419631E0
8.841129620E-1,-4.685744762E0,8.982656479E0,1.899302959E0
8.864665040E-1,-4.605585575E0,9.021539688E0,1.928615093E0
8.888200460E-1,-4.526622295E0,9.041878700E0,1.996810555E0
8.911735870E-1,-4.456034184E0,9.081359863E0,2.035693884E0
8.935271290E-1,-4.395017147E0,9.105886459E0,2.079961061E0
8.958806710E-1,-4.343571186E0,9.106484413E0,2.114058733E0
8.982342120E-1,-4.283152580E0,9.117252350E0,2.167897224E0
9.005877540E-1,-4.213162422E0,9.113663673E0,2.264806747E0
9.029412960E-1,-4.157529354E0,9.110074043E0,2.341975212E0
9.052948370E-1,-4.096512318E0,9.086744308E0,2.395813704E0
9.076484310E-1,-4.031308174E0,9.068798065E0,2.449652195E0
9.100019730E-1,-3.975076675E0,9.046066284E0,2.513062000E0
9.123555140E-1,-3.904488325E0,9.013164520E0,2.547757864E0
9.147090560E-1,-3.823132277E0,8.980263710E0,2.525624275E0
9.170625980E-1,-3.794418573E0,8.971290588E0,2.535195589E0
9.194161390E-1,-3.746562004E0,8.947361946E0,2.507678032E0
9.217696810E-1,-3.702893019E0,8.928219795E0,2.446063042E0
9.241232230E-1,-3.644867182E0,8.924032211E0,2.370090723E0
9.264767640E-1,-3.610171080E0,8.923434258E0,2.279761791E0
9.288303060E-1,-3.580260992E0,8.928219795E0,2.193620205E0
9.311838480E-1,-3.554538012E0,8.870193481E0,2.108076811E0
9.335373890E-1,-3.510869026E0,8.866005898E0,2.041675806E0
9.358909310E-1,-3.495315790E0,8.836693764E0,1.975275040E0
9.382444730E-1,-3.446861029E0,8.817551613E0,1.918445587E0
9.405980140E-1,-3.427120209E0,8.788837433E0,1.884945989E0
9.429515560E-1,-3.416950703E0,8.774480820E0,1.852044702E0
9.453050980E-1,-3.397808075E0,8.765507698E0,1.842473388E0
9.476586390E-1,-3.363112211E0,8.779864311E0,1.800000787E0
9.500122330E-1,-3.349353552E0,8.784649849E0,1.800000787E0
9.523657750E-1,-3.330210924E0,8.784649849E0,1.795813441E0
9.547193160E-1,-3.315854073E0,8.803792953E0,1.795813441E0
9.570728580E-1,-3.278765202E0,8.799605370E0,1.829911113E0
9.594264000E-1,-3.250649452E0,8.781061172E0,1.854437590E0
9.617799410E-1,-3.231507063E0,8.757132530E0,1.864607096E0
9.641334830E-1,-3.208176851E0,8.757730484E0,1.893320918E0
9.664870250E-1,-3.189632654E0,8.748757362E0,1.913061738E0
9.688405660E-1,-3.175275564E0,8.734400749E0,1.922633052E0
9.711941080E-1,-3.171088219E0,8.720044136E0,1.961516380E0
9.735476500E-1,-3.171088219E0,8.701499939E0,1.975873351E0
9.759011910E-1,-3.170490026E0,8.691329956E0,1.951945066E0
9.782547330E-1,-3.184248686E0,8.662615776E0,1.928016901E0
9.806082750E-1,-3.230310678E0,8.627920151E0,1.879562140E0
9.829618160E-1,-3.252444267E0,8.603393555E0,1.793420553E0
9.853153580E-1,-3.283550978E0,8.530412674E0,1.701895118E0
9.876689000E-1,-3.309871912E0,8.505886078E0,1.596610904E0
9.900224410E-1,-3.322434187E0,8.467002869E0,1.510469317E0
9.923760350E-1,-3.314657450E0,8.389834404E0,1.390229940E0
9.947295770E-1,-3.312862873E0,8.341380119E0,1.285543919E0
9.970831180E-1,-3.372683525E0,8.330612183E0,1.179063320E0
9.994366600E-1,-3.399004459E0,8.300702095E0,1.020538807E0
1.001790202E0,-3.406183004E0,8.242675781E0,9.104689956E-1
1.004143743E0,-3.399004459E0,8.175078392E0,8.201399446E-1
1.006497285E0,-3.367897987E0,8.132007599E0,7.010970116E-1
1.008850827E0,-3.370290756E0,8.078767776E0,5.862415433E-1
1.011204368E0,-3.353540897E0,8.006384850E0,4.911268353E-1
1.013557910E0,-3.314059258E0,7.948956966E0,4.205385745E-1
1.015911452E0,-3.264408350E0,7.886743546E0,3.343969584E-1
1.018264993E0,-3.196212769E0,7.810771465E0,2.739782035E-1
1.020618535E0,-3.104687452E0,7.730013371E0,2.135594189E-1
1.022972077E0,-3.012563705E0,7.682755470E0,1.333998591E-1
1.025325618E0,-2.897708178E0,7.625925541E0,9.272187948E-2
1.027679160E0,-2.768495798E0,7.584051132E0,4.666004330E-2
1.030032702E0,-2.635694027E0,7.603792191E0,5.982056609E-4
1.032386243E0,-2.474178553E0,7.619943619E0,-2.093719877E-2
1.034739785E0,-2.374876499E0,7.663612843E0,-3.469592705E-2
1.037093327E0,-2.261217356E0,7.722237110E0,-3.349951655E-2
1.039446868E0,-2.187039852E0,7.808976650E0,-8.973085321E-3
1.041800410E0,-2.103291035E0,7.925028801E0,3.469592705E-2
1.044154004E0,-2.034497499E0,8.050053596E0,7.776673883E-2
1.046507546E0,-1.984248161E0,8.175078392E0,1.304088384E-1
1.048861087E0,-1.944168448E0,8.290532112E0,2.117647976E-1
1.051214629E0,-1.932802439E0,8.439485550E0,3.020938635E-1
1.053568171E0,-1.929811478E0,8.563912392E0,3.248256743E-1
1.055921712E0,-1.947159410E0,8.689535141E0,4.396811724E-1
1.058275254E0,-1.978864312E0,8.842676163E0,5.437689424E-1
1.060628796E0,-2.000399828E0,8.971888542E0,6.334998012E-1
1.062982337E0,-2.036292076E0,9.101100922E0,7.088736892E-1
1.065335879E0,-2.066800594E0,9.235098839E0,7.788637877E-1
1.067689421E0,-2.082952023E0,9.302098274E0,8.404789567E-1
1.070042962E0,-2.127219439E0,9.402596474E0,8.871390224E-1
1.072396504E0,-2.138585329E0,9.493523598E0,9.439685345E-1
1.074750046E0,-2.158325911E0,9.527023315E0,9.720842242E-1
1.077103587E0,-2.169093609E0,9.608379364E0,1.009771109E0
1.079457129E0,-2.203191519E0,9.631709099E0,1.023529887E0
1.081810671E0,-2.199003935E0,9.698708534E0,1.022931695E0
1.084164212E0,-2.185245275E0,9.718449593E0,1.042672515E0
1.086517754E0,-2.213959217E0,9.760921478E0,1.027119160E0
1.088871348E0,-2.209771633E0,9.814162254E0,1.027119160E0
1.091224889E0,-2.210968018E0,9.876375198E0,1.050449133E0
1.093578431E0,-2.264208317E0,9.947562218E0,1.077966571E0
1.095931973E0,-2.317448616E0,1.001874828E1,1.067198873E0
1.098285514E0,-2.375474691E0,1.009472084E1,1.089930773E0
1.100639056E0,-2.466402054E0,1.011805058E1,1.150349498E0
1.102992598E0,-2.528615236E0,1.014616585E1,1.153938770E0
1.105346139E0,-2.618944407E0,1.018863869E1,1.147956610E0
1.107699681E0,-2.708076954E0,1.018744278E1,1.117448211E0
1.110053223E0,-2.773879766E0,1.016231823E1,1.064207911E0
1.112406764E0,-2.843869686E0,1.013300610E1,1.029511929E0
1.114760306E0,-2.865405083E0,1.008933640E1,9.290133715E-1
1.117113848E0,-2.901297569E0,1.003071213E1,8.380861282E-1
1.119467389E0,-2.927618504E0,9.991828918E0,7.274180651E-1
1.121820931E0,-2.944368362E0,9.919445992E0,6.269195080E-1
1.124174473E0,-2.927618504E0,9.885348320E0,5.030909777E-1
1.126528014E0,-2.929413080E0,9.817750931E0,3.589234054E-1
1.128881556E0,-2.907877684E0,9.769296646E0,2.350948304E-1
1.131235098E0,-2.877967358E0,9.720243454E0,1.495514214E-1
1.133588639E0,-2.842075109E0,9.686744690E0,1.615155302E-2
1.135942181E0,-2.812164783E0,9.667003632E0,-6.999006122E-2
1.138295775E0,-2.776870728E0,9.633503914E0,-1.651047617E-1
1.140649316E0,-2.746960402E0,9.609575272E0,-2.506481707E-1
1.143002858E0,-2.712862730E0,9.571290970E0,-3.026920557E-1
1.145356400E0,-2.706282377E0,9.546764374E0,-3.888336718E-1
1.147709941E0,-2.685943365E0,9.532406807E0,-4.600201547E-1
1.150063483E0,-2.670390129E0,9.503094673E0,-5.413761139E-1
1.152417025E0,-2.665006161E0,9.507881165E0,-5.653043389E-1
1.154770566E0,-2.663809776E0,9.478569031E0,-6.370890141E-1
1.157124108E0,-2.677568436E0,9.468997002E0,-6.610172391E-1
1.159477650E0,-2.685943365E0,9.458827972E0,-7.040880919E-1
1.161831191E0,-2.704487801E0,9.444471359E0,-7.286145091E-1
1.164184733E0,-2.742773056E0,9.439086914E0,-7.142575383E-1
1.166538275E0,-2.752344131E0,9.434301376E0,-7.148557901E-1
1.168891816E0,-2.781058073E0,9.429515839E0,-6.909275651E-1
1.171245358E0,-2.819343328E0,9.448657990E0,-6.580262184E-1
1.173598900E0,-2.848655462E0,9.486943245E0,-6.155536175E-1
1.175952441E0,-2.868994236E0,9.525228500E0,-5.587241054E-1
1.178305983E0,-2.907877684E0,9.534201622E0,-5.210371017E-1
1.180659525E0,-2.951546669E0,9.577272415E0,-4.833501875E-1
1.183013066E0,-2.976671457E0,9.629914284E0,-4.169493318E-1
1.185366660E0,-2.987439156E0,9.687342644E0,-3.601198196E-1
1.187720150E0,-2.983849764E0,9.750154495E0,-3.511467278E-1
1.190073743E0,-3.003590584E0,9.812367439E0,-3.230310678E-1
1.192427285E0,-2.986242771E0,9.865608215E0,-2.656033039E-1
1.194780827E0,-3.006581545E0,9.923035622E0,-2.279163599E-1
1.197134368E0,-3.002992392E0,9.985248566E0,-1.950150430E-1
1.199487910E0,-3.013760090E0,1.003789139E1,-1.519442350E-1
1.201841452E0,-3.023929596E0,1.006660461E1,-1.286142170E-1
1.204194993E0,-3.010769129E0,1.011984539E1,-9.511470050E-2
1.206548535E0,-2.987439156E0,1.014377308E1,-9.511470050E-2
1.208902077E0,-2.964108944E0,1.017787075E1,-8.554340899E-2
1.211255618E0,-2.912065268E0,1.021137047E1,-8.015955985E-2
1.213609160E0,-2.884547710E0,1.025025368E1,-5.563312769E-2
1.215962702E0,-2.856431961E0,1.027418232E1,-5.084748194E-2
1.218316243E0,-2.795415163E0,1.028495026E1,-4.067798331E-2
1.220669785E0,-2.786442041E0,1.029930687E1,-2.153540403E-2
1.223023327E0,-2.733799934E0,1.032323551E1,-4.007977992E-2
1.225376868E0,-2.748754978E0,1.037109184E1,-3.110669367E-2
1.227730410E0,-2.724826813E0,1.040937710E1,-8.374879509E-2
1.230083952E0,-2.715853691E0,1.043330479E1,-5.982056633E-2
1.232437546E0,-2.696711063E0,1.046201897E1,-8.853443712E-2
1.234791087E0,-2.715853691E0,1.051466084E1,-1.082752272E-1
1.237144629E0,-2.758326292E0,1.056610680E1,-1.764706671E-1
