"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.427707493E0,2.658607006E0,2.074562073E0,1.600456238E-2
6.446535827E0,2.286410570E0,1.867846727E0,-1.439981461E-1
6.465364160E0,1.982017994E0,1.648325920E0,-1.426472664E-1
6.484192493E0,1.682802200E0,1.594469786E0,1.694049835E-1
6.503020827E0,1.382821083E0,1.369928598E0,4.471030235E-1
6.521849160E0,1.132831573E0,1.260179043E0,7.636790276E-1
6.540677493E0,9.031696320E-1,1.223275185E0,9.318156242E-1
6.559505827E0,6.353030205E-1,1.110589743E0,7.825798988E-1
6.578334160E0,4.333200455E-1,1.093013525E0,6.514911652E-1
6.597162493E0,3.354744911E-1,1.011219263E0,4.197244644E-1
6.615990879E0,3.305382729E-1,1.072658300E0,3.734402657E-1
6.634819160E0,1.718344688E-1,1.235183001E0,4.965605736E-1
6.653647545E0,1.028785706E-1,1.028373241E0,8.758797646E-1
6.672475827E0,-1.886606216E-1,8.705246449E-1,1.065726757E0
6.691304160E0,-6.943922043E-1,4.133777618E-1,4.846963882E-1
6.710132545E0,-9.092631340E-1,-3.324089050E-1,-4.664535522E-1
6.728960827E0,-1.125728607E0,-4.723901749E-1,-1.254653454E0
6.747789212E0,-7.988033295E-1,-4.421579838E-1,-1.222525597E0
6.766617545E0,-1.834344864E-1,-2.391941547E-1,-8.121585846E-1
6.785445879E0,1.935291290E-1,-2.536282539E-1,-6.510725021E-1
6.804274212E0,2.403969765E-1,-3.694760799E-1,-6.082010269E-1
6.823102545E0,7.629823685E-2,-3.950395584E-1,-8.899316788E-1
6.841930879E0,-2.415223122E-1,-5.019981861E-1,-1.012068748E0
6.860759212E0,-3.295650482E-1,-3.928242922E-1,-8.089146614E-1
6.879587545E0,-2.884674072E-2,-4.154284000E-1,-5.565195084E-1
6.898415879E0,3.697166443E-1,-2.531425953E-1,8.616352081E-2
6.917244160E0,7.169775963E-1,2.046585083E-3,7.753958702E-1
6.936072493E0,9.205842018E-1,3.855490685E-2,7.762880325E-1
6.954900827E0,7.084350586E-1,-2.182018757E-1,2.556052208E-1
6.973729160E0,6.378955841E-1,-2.768324614E-1,-4.225826263E-2
6.992557493E0,5.593981743E-1,-1.709312201E-1,-6.027698517E-2
7.011385827E0,6.486763954E-1,-1.452803612E-1,-6.201791763E-2
7.030214160E0,5.266542435E-1,-5.865931511E-2,-2.664341927E-1
7.049042493E0,2.184548378E-1,-9.875106812E-2,-3.729333878E-1
7.067870827E0,9.769487381E-2,-3.479745388E-1,-5.497508049E-1
7.086699160E0,-7.263708115E-2,-5.875281096E-1,-7.966856956E-1
7.105527493E0,-2.340807915E-1,-6.790367365E-1,-9.602169991E-1
7.124355827E0,-2.016501427E-1,-7.017158270E-1,-9.870615005E-1
7.143184160E0,-1.038694382E-1,-7.219942808E-1,-8.531575203E-1
7.162012493E0,-1.715378761E-1,-6.187305450E-1,-6.269783974E-1
7.180840827E0,-2.142109871E-1,-6.894637346E-1,-3.643097878E-1
7.199669160E0,-3.301067352E-1,-6.775827408E-1,-1.972827911E-1
7.218497493E0,-3.533458710E-1,-5.006930828E-1,-7.624101639E-2
7.237325827E0,-4.096145630E-1,-2.954317331E-1,1.231169701E-1
7.256154160E0,-2.901740074E-1,-3.032025099E-1,3.304967880E-1
7.274982493E0,-1.765408516E-1,-3.068861961E-1,3.505535126E-1
7.293810827E0,-1.659216881E-1,-3.035609722E-1,3.482499123E-1
7.312639160E0,6.717824936E-2,-1.766072512E-1,4.347262383E-1
7.331467493E0,2.761158943E-1,-9.242689610E-2,4.410781860E-1
7.350295827E0,3.642249107E-1,-1.246140003E-1,4.875411987E-1
7.369124160E0,3.332486153E-1,-7.464730740E-2,6.355667114E-1
